0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.171,-0.171,0.304,-0.358,-0.358,0.244,0.244,-0.129,-0.129,-0.096,0.088,0.466,0.028,-0.082,-0.074,0.155,0.435,-0.286,-0.069,-0.101
0.056,0.056,0.302,-0.077,-0.077,-0.11,-0.11,0.068,0.068,0.004,0.053,0.31,-0.28,-0.384,0.577,0.595,0.318,-0.282,-0.412,0.051
0.289,0.289,-0.137,0.329,0.329,-0.25,-0.25,0.287,0.287,0.011,-0.282,0.207,0.009,0.192,0.238,0.258,0.278,-0.187,-0.039,0.014
-0.073,-0.073,-0.106,0.059,0.059,-0.138,-0.138,0.333,0.333,0.093,0.113,-0.198,-0.37,-0.22,0.03,-0.14,-0.135,-0.008,0.11,-0.158
0.462,0.462,-0.012,0.123,0.123,-0.46,-0.46,0.155,0.155,0.358,0.237,-0.043,0.018,-0.045,-0.152,-0.177,0.199,-0.05,-0.242,-0.139
0.108,0.108,-0.223,0.125,0.125,-0.145,-0.145,0.376,0.376,-0.037,-0.327,-0.049,-0.302,-0.422,-0.433,-0.074,0.068,0.241,0.194,0.106
0.053,0.053,0.073,0.092,0.092,0.195,0.195,0.002,0.002,0.21,-0.106,-0.561,-0.143,-0.186,-0.362,-0.149,0.07,0.091,0.247,-0.321
0.01,0.01,-0.399,0.072,0.072,0.138,0.138,0.014,0.014,0.018,0.471,0.112,-0.069,0.117,0.221,0.057,0.076,-0.309,-0.168,-0.202
-0.045,-0.045,0.203,-0.166,-0.166,0.102,0.102,-0.178,-0.178,-0.418,-0.253,-0.068,-0.274,0.035,-0.24,-0.25,-0.162,-0.199,-0.207,-0.235
-0.123,-0.123,-0.038,-0.092,-0.092,0.211,0.211,-0.161,-0.161,0.03,-0.141,0.195,0.03,0.291,-0.089,0.228,0.286,-0.079,-0.234,0.199
0.312,0.312,-0.029,0.031,0.031,0.062,0.062,0.167,0.167,0.067,-0.264,0.205,-0.06,-0.029,-0.074,-0.127,-0.463,0.163,0.3,-0.027
-0.026,-0.026,0.041,-0.103,-0.103,-0.115,-0.115,-0.289,-0.289,-0.243,-0.156,0.189,-0.086,-0.062,-0.123,0.23,0.239,0.207,0.322,-0.484
-0.054,-0.054,-0.317,0.266,0.266,-0.069,-0.069,-0.048,-0.048,0.404,-0.076,0.035,-0.533,-0.398,-0.046,-0.174,-0.239,-0.06,0.041,0.018
-0.089,-0.089,0.13,-0.046,-0.046,0.307,0.307,-0.302,-0.302,-0.403,0.148,0.23,0.039,-0.024,-0.111,-0.326,-0.088,-0.06,-0.141,-0.107
0.02,0.02,-0.387,0.272,0.272,-0.208,-0.208,0.24,0.24,0.157,-0.374,-0.053,0.489,0.352,0.035,-0.177,0.074,-0.368,-0.334,-0.365
-0.089,-0.089,0.152,0.107,0.107,-0.067,-0.067,0.356,0.356,0.373,0.145,0.059,0.225,0.354,-0.225,-0.179,-0.083,0.187,0.11,-0.396
0.19,0.19,0.278,-0.193,-0.193,-0.187,-0.187,0.022,0.022,0.092,-0.059,-0.248,0.019,0.176,-0.046,-0.139,-0.278,-0.284,-0.15,-0.046
-0.192,-0.192,0.042,-0.139,-0.139,0.352,0.352,-0.079,-0.079,-0.2,-0.307,-0.011,0.02,-0.016,0.167,0.139,-0.028,-0.284,-0.369,0.036
-0.096,-0.096,0.341,-0.39,-0.39,0.199,0.199,-0.08,-0.08,-0.154,-0.187,-0.013,-0.055,0.033,0.167,-0.223,-0.042,0.137,0.097,-0.136
0.004,0.004,-0.202,-0.033,-0.033,0.184,0.184,-0.137,-0.137,-0.083,0.048,0.174,0.034,-0.043,0.052,0.032,0.154,0.408,0.147,-0.367
