0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.075,0.075,-0.048,0.048,0.0,0.0,0.0,-0.261,0.261,-0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,-0.084
0.096,-0.096,0.022,-0.022,0.0,0.0,0.0,0.038,-0.038,0.086,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
-0.042,0.042,0.115,-0.115,0.0,0.0,0.0,-0.081,0.081,0.159,-0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,-0.042
0.069,-0.069,-0.031,0.031,0.0,0.0,0.0,-0.293,0.293,-0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.01
-0.007,0.007,0.192,-0.192,0.0,0.0,0.0,0.169,-0.169,-0.183,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,-0.071
0.165,-0.165,0.172,-0.172,0.0,0.0,0.0,-0.201,0.201,0.137,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-0.016
0.092,-0.092,0.027,-0.027,0.0,0.0,0.0,0.215,-0.215,0.074,-0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,-0.041
0.183,-0.183,0.15,-0.15,0.0,0.0,0.0,-0.003,0.003,-0.164,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,-0.017
-0.242,0.242,0.03,-0.03,0.0,0.0,0.0,-0.135,0.135,0.133,-0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,0.014
0.205,-0.205,-0.035,0.035,0.0,0.0,0.0,0.033,-0.033,-0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,-0.037
0.154,-0.154,0.29,-0.29,0.0,0.0,0.0,-0.04,0.04,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.075
0.022,-0.022,-0.096,0.096,0.0,0.0,0.0,0.047,-0.047,0.014,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.05
-0.12,0.12,-0.089,0.089,0.0,0.0,0.0,0.34,-0.34,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.016
0.238,-0.238,-0.183,0.183,0.0,0.0,0.0,0.0,-0.0,-0.165,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,-0.012
0.054,-0.054,0.068,-0.068,0.0,0.0,0.0,0.085,-0.085,0.196,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,-0.023
-0.028,0.028,-0.031,0.031,0.0,0.0,0.0,0.115,-0.115,-0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.003
0.0,-0.0,-0.085,0.085,0.0,0.0,0.0,0.038,-0.038,0.098,-0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,0.053
0.112,-0.112,0.0,-0.0,0.0,0.0,0.0,-0.213,0.213,0.085,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.03
0.281,-0.281,0.042,-0.042,0.0,0.0,0.0,-0.166,0.166,0.107,-0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,-0.011
-0.195,0.195,-0.038,0.038,0.0,0.0,0.0,-0.211,0.211,-0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,-0.031
