0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.033,-0.033,-0.057,0.057,0.007,-0.007,0.004,-0.004,0.0,-0.101,0.101,-0.044,0.044,0.0,0.0,0.0,0.0,0.076,-0.076,0.0
-0.004,0.004,0.128,-0.128,0.076,-0.076,-0.1,0.1,0.0,0.147,-0.147,-0.224,0.224,0.0,0.0,0.0,0.0,0.024,-0.024,0.0
0.06,-0.06,-0.003,0.003,-0.043,0.043,0.043,-0.043,0.0,0.026,-0.026,-0.097,0.097,0.0,0.0,0.0,0.0,0.05,-0.05,0.0
-0.187,0.187,0.195,-0.195,-0.025,0.025,0.062,-0.062,0.0,-0.033,0.033,-0.064,0.064,0.0,0.0,0.0,0.0,-0.045,0.045,0.0
-0.291,0.291,0.01,-0.01,-0.134,0.134,-0.122,0.122,0.0,-0.054,0.054,-0.011,0.011,0.0,0.0,0.0,0.0,-0.04,0.04,0.0
-0.254,0.254,0.034,-0.034,-0.025,0.025,0.139,-0.139,0.0,0.041,-0.041,0.103,-0.103,0.0,0.0,0.0,0.0,-0.075,0.075,0.0
0.146,-0.146,-0.136,0.136,0.15,-0.15,0.049,-0.049,0.0,0.079,-0.079,0.0,-0.0,0.0,0.0,0.0,0.0,-0.145,0.145,0.0
-0.103,0.103,-0.15,0.15,0.0,-0.0,0.129,-0.129,0.0,-0.003,0.003,-0.139,0.139,0.0,0.0,0.0,0.0,0.047,-0.047,0.0
0.176,-0.176,0.035,-0.035,-0.013,0.013,-0.18,0.18,0.0,0.126,-0.126,0.096,-0.096,0.0,0.0,0.0,0.0,0.033,-0.033,0.0
-0.055,0.055,0.016,-0.016,0.089,-0.089,0.068,-0.068,0.0,-0.123,0.123,0.003,-0.003,0.0,0.0,0.0,0.0,0.14,-0.14,0.0
-0.231,0.231,-0.041,0.041,0.048,-0.048,0.017,-0.017,0.0,-0.109,0.109,0.145,-0.145,0.0,0.0,0.0,0.0,0.03,-0.03,0.0
-0.008,0.008,0.253,-0.253,-0.064,0.064,-0.218,0.218,0.0,0.014,-0.014,0.007,-0.007,0.0,0.0,0.0,0.0,-0.149,0.149,0.0
-0.015,0.015,-0.258,0.258,-0.074,0.074,0.202,-0.202,0.0,-0.159,0.159,0.082,-0.082,0.0,0.0,0.0,0.0,0.002,-0.002,0.0
0.137,-0.137,0.096,-0.096,0.124,-0.124,0.136,-0.136,0.0,-0.181,0.181,0.157,-0.157,0.0,0.0,0.0,0.0,-0.035,0.035,0.0
-0.249,0.249,0.041,-0.041,-0.053,0.053,0.108,-0.108,0.0,0.0,-0.0,-0.02,0.02,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
-0.16,0.16,-0.058,0.058,-0.008,0.008,0.202,-0.202,0.0,0.031,-0.031,0.011,-0.011,0.0,0.0,0.0,0.0,-0.053,0.053,0.0
0.201,-0.201,-0.162,0.162,0.066,-0.066,-0.057,0.057,0.0,0.106,-0.106,0.054,-0.054,0.0,0.0,0.0,0.0,0.113,-0.113,0.0
0.174,-0.174,0.0,-0.0,0.005,-0.005,0.0,-0.0,0.0,-0.052,0.052,0.034,-0.034,0.0,0.0,0.0,0.0,0.106,-0.106,0.0
0.0,-0.0,0.12,-0.12,0.044,-0.044,-0.166,0.166,0.0,-0.016,0.016,0.004,-0.004,0.0,0.0,0.0,0.0,-0.133,0.133,0.0
0.171,-0.171,-0.334,0.334,0.002,-0.002,0.135,-0.135,0.0,-0.136,0.136,0.037,-0.037,0.0,0.0,0.0,0.0,-0.231,0.231,0.0
