0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.226,-0.226,0.009,0.009,-0.066,-0.066,0.013,0.013,0.125,-0.127,-0.127,0.333,0.333,-0.262,-0.089,0.022,-0.298,-0.083,-0.083,0.203
-0.146,-0.146,0.074,0.074,-0.337,-0.337,0.074,0.074,-0.318,-0.056,-0.056,0.102,0.102,-0.126,-0.103,-0.022,0.102,-0.164,-0.164,-0.003
0.0,0.0,0.144,0.144,-0.155,-0.155,0.153,0.153,-0.023,0.274,0.274,0.157,0.157,0.008,0.19,-0.098,-0.074,-0.025,-0.025,0.135
0.023,0.023,-0.148,-0.148,0.119,0.119,0.179,0.179,0.241,-0.076,-0.076,-0.27,-0.27,0.008,0.341,-0.336,-0.091,-0.174,-0.174,0.208
0.068,0.068,-0.058,-0.058,0.191,0.191,0.174,0.174,-0.179,-0.271,-0.271,0.003,0.003,-0.053,-0.148,0.145,-0.391,-0.058,-0.058,-0.106
0.133,0.133,0.015,0.015,0.349,0.349,0.04,0.04,0.166,0.216,0.216,-0.03,-0.03,-0.248,0.089,-0.223,0.012,0.288,0.288,-0.326
0.019,0.019,0.213,0.213,-0.364,-0.364,-0.208,-0.208,-0.117,0.152,0.152,-0.454,-0.454,-0.405,0.059,-0.107,-0.322,0.04,0.04,0.013
0.245,0.245,0.007,0.007,0.426,0.426,-0.235,-0.235,0.346,-0.218,-0.218,0.147,0.147,0.141,0.196,-0.097,-0.225,-0.338,-0.338,0.422
-0.201,-0.201,-0.005,-0.005,-0.354,-0.354,0.039,0.039,0.004,0.144,0.144,-0.045,-0.045,-0.136,0.398,-0.271,-0.186,-0.357,-0.357,0.322
0.044,0.044,-0.057,-0.057,0.046,0.046,-0.041,-0.041,-0.027,0.216,0.216,0.09,0.09,-0.273,0.203,-0.039,0.087,0.117,0.117,-0.157
0.062,0.062,0.119,0.119,-0.054,-0.054,-0.141,-0.141,0.249,0.122,0.122,0.15,0.15,0.027,0.104,-0.1,0.327,-0.123,-0.123,0.247
-0.046,-0.046,-0.044,-0.044,0.111,0.111,0.079,0.079,-0.125,0.067,0.067,0.125,0.125,-0.549,0.047,-0.004,-0.153,-0.093,-0.093,0.157
0.237,0.237,-0.238,-0.238,0.247,0.247,0.125,0.125,-0.25,0.06,0.06,0.071,0.071,0.004,0.467,-0.542,0.087,-0.083,-0.083,0.123
0.19,0.19,0.142,0.142,-0.041,-0.041,-0.225,-0.225,0.128,-0.132,-0.132,0.401,0.401,0.272,-0.109,0.102,-0.311,-0.196,-0.196,0.116
0.183,0.183,-0.308,-0.308,0.218,0.218,0.31,0.31,-0.204,0.443,0.443,-0.124,-0.124,-0.024,-0.46,0.504,-0.413,-0.423,-0.423,0.399
0.086,0.086,0.007,0.007,-0.025,-0.025,-0.05,-0.05,-0.12,-0.268,-0.268,-0.163,-0.163,-0.256,-0.038,0.229,-0.11,-0.247,-0.247,0.227
-0.141,-0.141,0.225,0.225,-0.01,-0.01,0.071,0.071,-0.336,-0.119,-0.119,-0.266,-0.266,0.048,0.125,-0.064,0.125,-0.24,-0.24,0.331
-0.098,-0.098,0.38,0.38,0.051,0.051,-0.451,-0.451,0.49,0.289,0.289,-0.147,-0.147,-0.059,-0.17,0.14,0.131,-0.167,-0.167,0.065
-0.342,-0.342,0.334,0.334,-0.064,-0.064,-0.291,-0.291,0.167,0.225,0.225,0.071,0.071,0.352,0.127,-0.056,-0.257,-0.108,-0.108,0.047
0.026,0.026,-0.075,-0.075,0.133,0.133,0.082,0.082,0.193,-0.071,-0.071,0.189,0.189,-0.058,-0.201,0.25,-0.148,-0.037,-0.037,-0.181
