0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.232,0.047,0.047,-0.157,0.117,0.104,0.249,0.249,0.191,0.158,0.161,-0.367,-0.367,0.042,-0.052,0.286,-0.003,0.098,-0.29,-0.29
0.146,-0.004,-0.004,0.074,-0.13,-0.142,-0.202,-0.202,0.076,-0.058,0.088,-0.355,-0.355,-0.191,-0.366,0.179,0.401,-0.002,-0.428,-0.428
-0.16,0.044,0.044,0.148,-0.058,-0.035,-0.288,-0.288,0.191,-0.186,-0.307,-0.255,-0.255,-0.13,0.199,0.198,-0.029,-0.026,-0.243,-0.243
-0.262,-0.107,-0.107,0.127,-0.041,-0.008,0.041,0.041,0.419,0.109,0.157,0.207,0.207,-0.391,-0.191,0.003,-0.103,0.111,0.102,0.102
-0.175,0.317,0.317,0.194,-0.183,-0.185,-0.482,-0.482,0.019,0.384,0.242,0.085,0.085,0.043,-0.054,0.105,0.321,0.335,0.054,0.054
-0.139,0.09,0.09,-0.039,0.104,0.128,-0.158,-0.158,0.359,-0.307,-0.364,0.095,0.095,-0.189,-0.423,-0.274,-0.195,-0.104,-0.085,-0.085
0.172,-0.126,-0.126,0.029,-0.019,0.001,0.051,0.051,-0.253,0.078,-0.126,0.505,0.505,-0.11,-0.173,-0.084,-0.222,0.255,-0.069,-0.069
-0.133,0.071,0.071,-0.144,0.201,0.228,0.061,0.061,-0.018,0.102,0.427,-0.074,-0.074,-0.186,0.154,0.319,0.138,0.152,-0.001,-0.001
0.159,-0.071,-0.071,-0.098,0.068,0.053,0.045,0.045,0.199,-0.425,-0.344,0.065,0.065,-0.389,0.09,0.263,0.271,0.209,0.217,0.217
-0.057,-0.045,-0.045,0.089,-0.1,-0.083,0.252,0.252,-0.199,0.167,-0.05,-0.153,-0.153,-0.108,0.299,0.209,0.308,-0.101,-0.258,-0.258
-0.113,0.133,0.133,0.13,-0.049,0.002,-0.17,-0.17,0.201,0.214,-0.124,-0.198,-0.198,-0.032,-0.008,-0.167,-0.266,-0.134,0.204,0.204
-0.01,0.077,0.077,-0.069,0.002,-0.034,-0.064,-0.064,-0.167,-0.094,-0.068,-0.173,-0.173,-0.105,-0.044,-0.165,-0.207,0.339,-0.445,-0.445
-0.174,-0.12,-0.12,0.158,-0.164,-0.172,0.049,0.049,-0.471,0.382,-0.01,-0.09,-0.09,-0.519,-0.395,-0.004,-0.067,-0.077,0.157,0.157
0.177,-0.085,-0.085,-0.186,0.212,0.224,0.352,0.352,-0.163,-0.331,0.078,-0.228,-0.228,0.066,-0.019,0.069,0.172,0.191,0.294,0.294
-0.426,-0.112,-0.112,0.33,-0.284,-0.257,-0.111,-0.111,-0.037,-0.048,-0.353,0.03,0.03,0.46,0.34,0.379,0.342,0.438,0.13,0.13
0.293,-0.263,-0.263,-0.224,0.24,0.236,-0.122,-0.122,0.195,0.322,0.173,-0.002,-0.002,0.145,0.367,-0.027,0.065,0.342,0.068,0.068
0.037,0.451,0.451,0.144,-0.23,-0.265,-0.126,-0.126,-0.156,-0.168,-0.126,0.195,0.195,-0.062,0.2,0.315,0.153,-0.048,0.24,0.24
0.367,-0.119,-0.119,-0.629,0.682,0.684,0.213,0.213,0.248,-0.001,-0.257,0.008,0.008,0.06,-0.004,0.269,0.377,-0.006,0.005,0.005
0.404,0.151,0.151,-0.383,0.312,0.289,-0.016,-0.016,0.171,-0.113,-0.261,-0.078,-0.078,-0.107,0.006,-0.171,-0.125,0.206,0.204,0.204
-0.252,0.166,0.166,0.223,-0.192,-0.177,0.289,0.289,-0.051,0.004,0.081,-0.153,-0.153,0.079,-0.071,-0.367,0.017,0.429,-0.199,-0.199
