0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.079,0.079,0.112,0.112,-0.001,-0.033,0.016,-0.079,-0.079,0.206,0.206,0.026,0.024,-0.302,0.142,0.198,0.035,-0.365,-0.244,-0.244
0.034,0.034,-0.048,-0.048,-0.166,0.058,-0.267,0.19,0.19,-0.182,-0.182,0.336,0.405,-0.069,0.279,0.457,0.02,0.393,-0.454,-0.454
-0.07,-0.07,-0.295,-0.295,-0.003,-0.209,-0.082,0.068,0.068,-0.133,-0.133,0.004,-0.122,-0.195,0.056,0.247,0.023,-0.006,-0.245,-0.245
-0.195,-0.195,0.104,0.104,0.158,-0.092,0.065,-0.037,-0.037,0.092,0.092,0.367,0.276,-0.014,-0.035,-0.035,0.187,0.238,0.06,0.06
0.042,0.042,-0.251,-0.251,0.115,-0.01,-0.036,0.178,0.178,0.279,0.279,0.048,0.077,-0.121,0.281,-0.111,0.165,-0.196,0.038,0.038
-0.07,-0.07,-0.11,-0.11,-0.08,0.198,0.355,0.116,0.116,-0.217,-0.217,0.273,0.352,0.276,-0.211,-0.356,-0.188,-0.399,0.023,0.023
0.089,0.089,-0.051,-0.051,-0.31,0.014,-0.153,0.041,0.041,0.037,0.037,0.126,0.131,0.025,-0.099,-0.498,0.276,-0.071,-0.128,-0.128
0.039,0.039,-0.005,-0.005,-0.12,0.402,0.542,-0.108,-0.108,-0.113,-0.113,0.107,-0.035,-0.306,0.206,0.338,0.24,0.275,-0.108,-0.108
-0.244,-0.244,0.183,0.183,0.203,-0.218,-0.299,-0.027,-0.027,-0.297,-0.297,0.266,0.076,-0.33,0.363,-0.228,0.161,-0.144,0.248,0.248
0.073,0.073,0.158,0.158,-0.121,0.204,0.071,-0.041,-0.041,0.297,0.297,-0.073,-0.204,-0.253,0.326,-0.063,-0.233,-0.31,-0.215,-0.215
0.005,0.005,-0.193,-0.193,-0.166,0.135,-0.028,0.067,0.067,0.211,0.211,-0.007,-0.014,0.115,-0.198,-0.038,0.059,-0.133,0.24,0.24
-0.002,-0.002,-0.046,-0.046,0.101,0.132,-0.011,-0.068,-0.068,-0.023,-0.023,0.041,0.015,0.058,-0.082,-0.122,0.424,-0.297,-0.416,-0.416
0.023,0.023,0.134,0.134,0.15,-0.165,-0.024,0.07,0.07,0.357,0.357,0.58,0.527,0.072,-0.079,-0.01,-0.034,-0.136,0.112,0.112
0.093,0.093,-0.178,-0.178,-0.348,0.187,0.115,-0.366,-0.366,-0.09,-0.09,-0.002,0.022,-0.08,0.143,0.104,0.113,-0.271,0.338,0.338
-0.219,-0.219,0.272,0.272,0.263,-0.041,0.034,0.17,0.17,0.035,0.035,-0.4,-0.379,-0.43,0.423,-0.179,0.394,-0.063,0.161,0.161
-0.012,-0.012,-0.155,-0.155,-0.248,-0.097,-0.026,0.275,0.275,0.219,0.219,-0.257,-0.337,-0.115,0.149,-0.117,0.344,-0.128,0.063,0.063
0.508,0.508,-0.198,-0.198,-0.041,-0.058,-0.069,0.019,0.019,-0.284,-0.284,-0.0,-0.105,-0.304,0.207,-0.124,-0.029,0.138,0.203,0.203
0.133,0.133,-0.382,-0.382,-0.401,0.357,0.506,-0.185,-0.185,0.094,0.094,-0.005,0.021,-0.259,0.374,-0.016,-0.03,0.142,0.017,0.017
0.325,0.325,-0.282,-0.282,-0.467,0.574,0.318,-0.018,-0.018,-0.065,-0.065,0.068,0.03,0.171,-0.157,0.157,0.22,0.058,0.219,0.219
0.101,0.101,0.199,0.199,0.263,-0.29,0.014,-0.219,-0.219,-0.071,-0.071,-0.047,0.029,0.305,-0.049,0.14,0.408,-0.02,-0.159,-0.159
