0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.105,0.105,0.043,-0.043,0.0,0.0,0.0,0.0,-0.091,0.091,0.0,0.035,-0.035,0.0,0.0,-0.089,0.089,0.0,0.0,0.0
0.118,-0.118,0.053,-0.053,0.0,0.0,0.0,0.0,0.065,-0.065,0.0,0.082,-0.082,0.0,0.0,0.116,-0.116,0.0,0.0,0.0
-0.131,0.131,-0.342,0.342,0.0,0.0,0.0,0.0,0.018,-0.018,0.0,-0.093,0.093,0.0,0.0,-0.087,0.087,0.0,0.0,0.0
0.046,-0.046,-0.22,0.22,0.0,0.0,0.0,0.0,-0.067,0.067,0.0,-0.048,0.048,0.0,0.0,-0.067,0.067,0.0,0.0,0.0
-0.047,0.047,-0.31,0.31,0.0,0.0,0.0,0.0,-0.03,0.03,0.0,0.032,-0.032,0.0,0.0,0.12,-0.12,0.0,0.0,0.0
-0.009,0.009,-0.171,0.171,0.0,0.0,0.0,0.0,0.042,-0.042,0.0,0.081,-0.081,0.0,0.0,0.037,-0.037,0.0,0.0,0.0
-0.073,0.073,0.156,-0.156,0.0,0.0,0.0,0.0,0.018,-0.018,0.0,0.011,-0.011,0.0,0.0,-0.081,0.081,0.0,0.0,0.0
0.023,-0.023,0.125,-0.125,0.0,0.0,0.0,0.0,0.015,-0.015,0.0,-0.09,0.09,0.0,0.0,-0.071,0.071,0.0,0.0,0.0
-0.12,0.12,0.004,-0.004,0.0,0.0,0.0,0.0,0.031,-0.031,0.0,-0.107,0.107,0.0,0.0,0.024,-0.024,0.0,0.0,0.0
0.105,-0.105,0.197,-0.197,0.0,0.0,0.0,0.0,-0.056,0.056,0.0,-0.108,0.108,0.0,0.0,0.087,-0.087,0.0,0.0,0.0
-0.127,0.127,-0.111,0.111,0.0,0.0,0.0,0.0,-0.053,0.053,0.0,-0.007,0.007,0.0,0.0,-0.082,0.082,0.0,0.0,0.0
0.268,-0.268,0.018,-0.018,0.0,0.0,0.0,0.0,-0.002,0.002,0.0,-0.023,0.023,0.0,0.0,-0.054,0.054,0.0,0.0,0.0
-0.078,0.078,0.086,-0.086,0.0,0.0,0.0,0.0,-0.018,0.018,0.0,0.0,-0.0,0.0,0.0,-0.038,0.038,0.0,0.0,0.0
0.259,-0.259,0.194,-0.194,0.0,0.0,0.0,0.0,-0.009,0.009,0.0,0.031,-0.031,0.0,0.0,0.053,-0.053,0.0,0.0,0.0
-0.036,0.036,-0.075,0.075,0.0,0.0,0.0,0.0,0.031,-0.031,0.0,0.016,-0.016,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.098,0.098,-0.093,0.093,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.081,0.081,0.0,0.0,0.025,-0.025,0.0,0.0,0.0
-0.027,0.027,-0.019,0.019,0.0,0.0,0.0,0.0,0.076,-0.076,0.0,-0.067,0.067,0.0,0.0,-0.065,0.065,0.0,0.0,0.0
0.0,-0.0,-0.012,0.012,0.0,0.0,0.0,0.0,-0.095,0.095,0.0,0.029,-0.029,0.0,0.0,0.074,-0.074,0.0,0.0,0.0
0.171,-0.171,0.182,-0.182,0.0,0.0,0.0,0.0,-0.026,0.026,0.0,-0.042,0.042,0.0,0.0,-0.005,0.005,0.0,0.0,0.0
-0.266,0.266,0.0,-0.0,0.0,0.0,0.0,0.0,-0.041,0.041,0.0,0.031,-0.031,0.0,0.0,0.143,-0.143,0.0,0.0,0.0
