0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.459,0.459,0.931,0.896,0.896,0.873,0.762,0.762,0.797,0.797,0.698,0.698,0.719,0.719,0.527,0.527,0.05,0.05,0.051,0.126,0.126,0.141,0.141,0.195,0.29,0.29,0.487,0.426,0.315,0.364
0.295,0.295,0.611,0.611,0.865,0.865,0.921,0.892,0.569,0.569,0.738,0.738,0.749,0.749,0.749,0.644,0.644,0.417,0.417,0.042,0.042,0.069,0.069,0.121,0.137,0.202,0.253,0.378,0.35,0.35
0.24,0.24,0.98,0.617,0.617,0.89,0.89,0.84,0.763,0.763,0.291,0.291,0.053,0.053,0.085,0.111,0.111,0.113,0.162,0.206,0.246,0.69,0.69,0.331,0.508,0.508,0.429,0.597,0.581,0.508
0.272,0.272,0.044,0.088,0.099,0.108,0.108,0.137,0.197,0.267,0.267,0.368,0.368,0.958,0.572,0.572,0.752,0.752,0.442,0.479,0.878,0.734,0.734,0.622,0.807,0.807,0.757,0.757,0.67,0.732
0.258,0.258,0.976,0.671,0.671,0.871,0.871,0.718,0.718,0.047,0.082,0.082,0.087,0.175,0.175,0.166,0.248,0.427,0.427,0.311,0.672,0.672,0.421,0.432,0.491,0.607,0.649,0.831,0.79,0.749
1.2,-0.449,0.447,0.447,-0.237,-0.237,0.838,0.838,0.66,0.66,0.671,0.671,0.675,0.098,0.098,0.166,0.166,-0.026,-0.026,-0.036,-0.036,0.015,0.331,0.331,0.165,0.165,0.452,0.338,0.263,0.263
0.02,0.339,0.339,0.069,0.069,0.09,0.107,0.147,0.228,0.246,0.246,0.3,0.412,0.412,0.436,0.607,0.607,0.537,0.913,0.913,0.956,0.916,0.79,0.79,0.854,0.824,0.747,0.708,0.657,0.657
0.302,0.302,0.946,0.731,0.731,0.593,0.593,0.05,0.082,0.091,0.091,0.127,0.152,0.198,0.287,0.287,0.373,0.373,0.463,0.519,0.806,0.806,0.822,0.822,0.726,0.726,0.623,0.662,0.746,0.746
0.268,0.268,0.954,0.613,0.613,0.744,0.744,0.84,0.84,0.812,0.812,0.75,0.629,0.629,0.645,0.627,0.028,0.07,0.07,0.078,0.149,0.166,0.166,0.4,0.4,0.26,0.276,0.498,0.39,0.417
0.271,0.271,0.476,0.476,0.984,0.984,0.66,0.66,0.901,0.811,0.735,0.735,0.652,0.652,0.556,0.556,0.005,0.005,0.037,0.091,0.091,0.117,0.158,0.226,0.226,0.43,0.43,0.374,0.374,0.438
