0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.042,0.042,-0.152,-0.152,0.026,0.026,-0.059,-0.102,-0.043,-0.068,0.107,0.188,-0.356,0.197,0.197,0.205,0.034,0.01,0.01,0.209,0.209,-0.036,-0.036,0.057,-0.033,-0.033,0.022,0.022,0.101,0.101,-0.008,0.039,-0.288,-0.229,0.024,0.024,0.155,0.33
0.018,0.018,-0.047,-0.047,-0.122,-0.122,-0.102,-0.219,0.267,0.191,0.065,-0.001,-0.064,0.041,0.041,0.101,0.172,0.134,0.134,0.133,0.133,-0.045,-0.045,-0.296,0.348,0.348,0.175,0.175,0.369,0.369,-0.461,0.362,0.186,-0.16,0.048,0.048,-0.13,0.289
0.047,0.047,-0.028,-0.028,-0.09,-0.09,-0.012,0.022,-0.151,0.152,0.296,0.345,-0.101,0.165,0.165,-0.123,-0.232,-0.055,-0.055,-0.052,-0.052,0.071,0.071,-0.206,-0.089,-0.089,-0.013,-0.013,-0.021,-0.021,-0.041,-0.025,-0.027,-0.048,-0.057,-0.057,-0.194,0.104
-0.167,-0.167,0.071,0.071,-0.026,-0.026,0.03,0.041,-0.081,0.112,0.217,0.144,-0.23,0.163,0.163,0.156,0.069,0.041,0.041,-0.166,-0.166,0.181,0.181,0.258,-0.173,-0.173,-0.163,-0.163,-0.207,-0.207,-0.015,0.214,-0.281,-0.336,0.197,0.197,0.479,-0.02
0.01,0.01,0.048,0.048,0.017,0.017,-0.041,-0.18,0.238,0.305,0.266,-0.035,0.045,-0.171,-0.171,-0.102,-0.188,-0.025,-0.025,-0.169,-0.169,-0.045,-0.045,0.265,-0.188,-0.188,-0.06,-0.06,-0.234,-0.234,-0.081,0.125,-0.145,-0.26,0.25,0.25,0.24,0.042
-0.011,-0.011,0.002,0.002,-0.214,-0.214,-0.079,-0.008,0.283,0.061,-0.084,0.061,-0.297,0.171,0.171,0.187,0.154,0.125,0.125,-0.169,-0.169,-0.013,-0.013,-0.241,0.194,0.194,0.154,0.154,0.148,0.148,0.148,-0.158,-0.057,0.046,-0.129,-0.129,-0.003,-0.03
0.276,0.276,0.288,0.288,0.239,0.239,-0.118,0.008,0.053,-0.186,-0.087,-0.112,0.014,0.043,0.043,0.103,0.111,0.237,0.237,-0.008,-0.008,-0.209,-0.209,0.054,0.09,0.09,0.023,0.023,-0.04,-0.04,-0.119,0.195,0.031,0.177,-0.006,-0.006,-0.137,0.051
0.014,0.014,-0.094,-0.094,-0.007,-0.007,0.182,0.096,-0.138,-0.107,-0.097,-0.243,-0.166,0.107,0.107,-0.102,-0.015,0.162,0.162,-0.006,-0.006,-0.065,-0.065,-0.066,0.064,0.064,0.184,0.184,0.126,0.126,0.009,-0.232,0.19,-0.027,-0.092,-0.092,0.09,-0.283
0.027,0.027,-0.094,-0.094,-0.138,-0.138,0.03,0.133,-0.231,-0.265,-0.187,-0.042,0.145,-0.078,-0.078,0.056,0.195,-0.227,-0.227,-0.308,-0.308,0.194,0.194,0.036,-0.186,-0.186,-0.26,-0.26,-0.346,-0.346,0.222,-0.104,-0.445,0.041,0.048,0.048,0.108,0.109
-0.18,-0.18,-0.032,-0.032,-0.093,-0.093,0.268,0.125,0.067,0.012,0.017,0.172,-0.065,0.079,0.079,0.058,-0.027,-0.074,-0.074,-0.036,-0.036,0.124,0.124,0.111,0.1,0.1,-0.186,-0.186,0.041,0.041,0.028,0.022,-0.12,-0.029,0.024,0.024,0.044,0.077
-0.227,-0.227,-0.149,-0.149,-0.159,-0.159,-0.023,-0.117,0.304,0.092,0.06,-0.028,0.091,-0.124,-0.124,-0.133,-0.074,-0.068,-0.068,0.016,0.016,-0.171,-0.171,-0.165,-0.097,-0.097,0.092,0.092,-0.265,-0.265,0.095,-0.102,0.164,0.194,-0.171,-0.171,-0.102,-0.094
-0.032,-0.032,-0.089,-0.089,-0.152,-0.152,-0.257,-0.293,-0.074,0.243,0.104,0.033,-0.194,0.223,0.223,0.014,-0.029,-0.022,-0.022,-0.084,-0.084,-0.145,-0.145,-0.043,-0.16,-0.16,-0.048,-0.048,-0.251,-0.251,-0.231,0.111,0.088,0.177,-0.064,-0.064,0.041,-0.027
-0.091,-0.091,0.047,0.047,0.059,0.059,0.043,0.099,-0.071,0.227,0.106,-0.19,0.032,-0.165,-0.165,0.234,0.279,-0.288,-0.288,0.004,0.004,0.058,0.058,-0.038,0.028,0.028,0.348,0.348,0.103,0.103,-0.023,0.005,-0.098,-0.005,-0.071,-0.071,-0.163,0.249
-0.039,-0.039,-0.038,-0.038,-0.103,-0.103,-0.188,-0.118,0.149,0.116,-0.003,-0.276,0.137,-0.252,-0.252,-0.146,-0.09,0.026,0.026,-0.052,-0.052,0.042,0.042,-0.244,0.133,0.133,-0.149,-0.149,0.146,0.146,-0.061,-0.011,-0.157,-0.064,0.134,0.134,0.079,0.058
-0.008,-0.008,-0.154,-0.154,-0.179,-0.179,0.01,-0.0,0.027,0.044,0.109,0.257,0.283,-0.239,-0.239,-0.073,-0.128,0.036,0.036,-0.055,-0.055,0.012,0.012,0.117,0.028,0.028,0.167,0.167,0.012,0.012,-0.096,0.093,0.045,0.184,0.128,0.128,0.117,-0.297
0.036,0.036,-0.023,-0.023,-0.062,-0.062,-0.125,-0.103,0.116,-0.102,-0.179,-0.024,-0.01,0.031,0.031,-0.18,0.077,0.209,0.209,0.054,0.054,-0.219,-0.219,-0.118,-0.039,-0.039,-0.123,-0.123,-0.035,-0.035,-0.501,0.372,0.034,-0.224,0.278,0.278,0.178,-0.09
