0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-0.099,-0.099,0.161,0.161,-0.036,-0.036,-0.059,-0.059,0.094,0.113,0.094,0.177,-0.334,-0.189,-0.189,0.229,-0.061,0.01,0.01,-0.051,0.035,0.035,-0.215,-0.215,-0.037,-0.037,0.022,0.022,0.081,0.109,0.008,0.038,-0.29,-0.232,0.03,0.03,0.186,0.319
0.193,0.193,0.031,0.031,0.122,0.122,-0.128,-0.128,-0.214,-0.178,0.057,0.003,-0.064,-0.037,-0.037,0.083,-0.164,0.131,0.131,0.298,0.042,0.042,-0.134,-0.134,0.35,0.35,0.177,0.177,0.377,0.375,0.463,0.37,0.18,-0.157,0.047,0.047,-0.105,0.309
0.053,0.053,0.012,0.012,0.092,0.092,0.049,0.049,0.177,-0.146,0.31,0.351,-0.087,-0.168,-0.168,-0.105,0.227,-0.055,-0.055,0.197,-0.069,-0.069,0.052,0.052,-0.082,-0.082,-0.01,-0.01,-0.032,-0.01,0.038,-0.026,-0.022,-0.048,-0.053,-0.053,-0.177,0.119
0.11,0.11,-0.106,-0.106,0.019,0.019,0.033,0.033,0.081,-0.106,0.217,0.155,-0.233,-0.171,-0.171,0.164,-0.078,0.041,0.041,-0.253,-0.182,-0.182,0.172,0.172,-0.179,-0.179,-0.165,-0.165,-0.229,-0.179,0.021,0.208,-0.278,-0.335,0.194,0.194,0.464,-0.063
0.008,0.008,-0.039,-0.039,-0.011,-0.011,-0.115,-0.115,-0.196,-0.284,0.238,-0.015,0.044,0.172,0.172,-0.075,0.173,-0.019,-0.019,-0.26,0.044,0.044,0.175,0.175,-0.183,-0.183,-0.061,-0.061,-0.24,-0.216,0.083,0.121,-0.153,-0.26,0.248,0.248,0.237,0.02
0.138,0.138,0.007,0.007,0.21,0.21,0.031,0.031,-0.302,-0.083,-0.063,0.053,-0.288,-0.165,-0.165,0.175,-0.152,0.122,0.122,0.244,0.014,0.014,0.174,0.174,0.212,0.212,0.156,0.156,0.183,0.13,-0.156,-0.164,-0.05,0.048,-0.133,-0.133,-0.009,-0.029
-0.027,-0.027,-0.336,-0.336,-0.221,-0.221,-0.028,-0.028,-0.075,0.195,-0.095,-0.113,0.007,-0.037,-0.037,0.097,-0.11,0.236,0.236,-0.045,0.207,0.207,0.007,0.007,0.089,0.089,0.025,0.025,-0.016,-0.055,0.118,0.192,0.029,0.177,-0.008,-0.008,-0.133,0.066
-0.148,-0.148,0.085,0.085,0.019,0.019,0.127,0.127,0.174,0.134,-0.128,-0.245,-0.171,-0.105,-0.105,-0.118,0.033,0.16,0.16,0.062,0.064,0.064,0.007,0.007,0.063,0.063,0.184,0.184,0.109,0.135,-0.015,-0.232,0.187,-0.022,-0.099,-0.099,0.062,-0.296
0.046,0.046,0.006,0.006,0.129,0.129,0.085,0.085,0.208,0.256,-0.179,-0.055,0.145,0.086,0.086,0.042,-0.191,-0.229,-0.229,-0.034,-0.194,-0.194,0.314,0.314,-0.176,-0.176,-0.262,-0.262,-0.314,-0.363,-0.218,-0.104,-0.443,0.035,0.057,0.057,0.123,0.093
0.013,0.013,-0.002,-0.002,0.103,0.103,0.171,0.171,-0.05,-0.015,0.036,0.165,-0.056,-0.077,-0.077,0.073,0.014,-0.074,-0.074,-0.112,-0.122,-0.122,0.035,0.035,0.102,0.102,-0.188,-0.188,0.062,0.033,-0.023,0.022,-0.117,-0.031,0.025,0.025,0.048,0.076
0.028,0.028,0.214,0.214,0.142,0.142,-0.036,-0.036,-0.281,-0.071,0.046,-0.021,0.091,0.124,0.124,-0.141,0.085,-0.067,-0.067,0.158,0.173,0.173,-0.019,-0.019,-0.101,-0.101,0.095,0.095,-0.241,-0.279,-0.102,-0.102,0.169,0.194,-0.172,-0.172,-0.106,-0.088
0.165,0.165,0.131,0.131,0.137,0.137,-0.227,-0.227,0.144,-0.241,0.098,0.035,-0.194,-0.218,-0.218,0.012,0.038,-0.016,-0.016,0.043,0.147,0.147,0.083,0.083,-0.156,-0.156,-0.049,-0.049,-0.229,-0.271,0.232,0.114,0.089,0.174,-0.063,-0.063,0.037,-0.029
-0.061,-0.061,-0.07,-0.07,-0.07,-0.07,0.066,0.066,0.04,-0.247,0.093,-0.166,0.011,0.158,0.158,0.224,-0.284,-0.29,-0.29,0.043,-0.058,-0.058,-0.004,-0.004,0.038,0.038,0.346,0.346,0.108,0.093,0.028,0.011,-0.103,-0.003,-0.07,-0.07,-0.139,0.271
-0.091,-0.091,0.08,0.08,0.083,0.083,-0.092,-0.092,-0.147,-0.114,-0.027,-0.26,0.127,0.246,0.246,-0.149,0.095,0.023,0.023,0.243,-0.043,-0.043,0.054,0.054,0.139,0.139,-0.152,-0.152,0.158,0.142,0.056,-0.015,-0.161,-0.065,0.136,0.136,0.082,0.051
0.096,0.096,0.163,0.163,0.177,0.177,0.044,0.044,-0.013,-0.049,0.133,0.256,0.301,0.245,0.245,-0.056,0.114,0.037,0.037,-0.117,-0.011,-0.011,0.056,0.056,0.029,0.029,0.159,0.159,0.016,-0.008,0.098,0.093,0.039,0.184,0.123,0.123,0.087,-0.312
0.075,0.075,0.049,0.049,0.061,0.061,-0.061,-0.061,-0.097,0.096,-0.16,-0.033,-0.014,-0.045,-0.045,-0.223,-0.039,0.211,0.211,0.123,0.218,0.218,-0.055,-0.055,-0.052,-0.052,-0.127,-0.127,-0.064,-0.009,0.503,0.377,0.018,-0.224,0.276,0.276,0.165,-0.104
