0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-0.022,0.022,0.012,-0.012,0.151,-0.151,0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.034,-0.034,0.0,0.0,0.031,-0.031,0.0,0.081,-0.081,0.118,-0.118,0.116,-0.116,-0.014,0.014,-0.023,0.023,0.0,0.0,0.0,0.0,-0.135,0.135,0.0,0.0
0.056,-0.056,0.013,-0.013,-0.056,0.056,0.119,-0.119,0.0,0.0,0.0,0.0,0.0,0.055,-0.055,0.0,0.0,-0.08,0.08,0.0,-0.017,0.017,-0.187,0.187,0.0,-0.0,0.109,-0.109,0.0,-0.0,0.0,0.0,0.0,0.0,0.052,-0.052,0.0,0.0
-0.016,0.016,0.062,-0.062,0.124,-0.124,-0.011,0.011,0.0,0.0,0.0,0.0,0.0,-0.167,0.167,0.0,0.0,0.062,-0.062,0.0,-0.002,0.002,0.043,-0.043,-0.032,0.032,-0.003,0.003,-0.021,0.021,0.0,0.0,0.0,0.0,-0.047,0.047,0.0,0.0
0.18,-0.18,0.068,-0.068,0.02,-0.02,-0.014,0.014,0.0,0.0,0.0,0.0,0.0,-0.088,0.088,0.0,0.0,-0.046,0.046,0.0,-0.216,0.216,0.064,-0.064,-0.01,0.01,0.213,-0.213,-0.052,0.052,0.0,0.0,0.0,0.0,0.04,-0.04,0.0,0.0
-0.029,0.029,-0.049,0.049,-0.142,0.142,0.117,-0.117,0.0,0.0,0.0,0.0,0.0,0.102,-0.102,0.0,0.0,0.086,-0.086,0.0,-0.162,0.162,0.086,-0.086,-0.055,0.055,-0.13,0.13,-0.025,0.025,0.0,0.0,0.0,0.0,-0.008,0.008,0.0,0.0
0.06,-0.06,0.014,-0.014,0.002,-0.002,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.017,-0.017,0.0,0.0,0.08,-0.08,0.0,0.189,-0.189,-0.178,0.178,-0.134,0.134,-0.129,0.129,0.05,-0.05,0.0,0.0,0.0,0.0,0.037,-0.037,0.0,0.0
-0.232,0.232,0.095,-0.095,0.226,-0.226,-0.114,0.114,0.0,0.0,0.0,0.0,0.0,0.061,-0.061,0.0,0.0,0.026,-0.026,0.0,-0.141,0.141,-0.086,0.086,-0.057,0.057,-0.079,0.079,0.035,-0.035,0.0,0.0,0.0,0.0,0.002,-0.002,0.0,0.0
-0.08,0.08,0.019,-0.019,0.054,-0.054,0.044,-0.044,0.0,0.0,0.0,0.0,0.0,-0.078,0.078,0.0,0.0,0.015,-0.015,0.0,0.035,-0.035,-0.08,0.08,-0.025,0.025,0.095,-0.095,-0.025,0.025,0.0,0.0,0.0,0.0,0.058,-0.058,0.0,0.0
-0.029,0.029,0.154,-0.154,0.144,-0.144,-0.082,0.082,0.0,0.0,0.0,0.0,0.0,0.157,-0.157,0.0,0.0,-0.087,0.087,0.0,0.036,-0.036,0.0,-0.0,-0.154,0.154,0.017,-0.017,0.046,-0.046,0.0,0.0,0.0,0.0,-0.183,0.183,0.0,0.0
0.139,-0.139,0.038,-0.038,-0.065,0.065,0.102,-0.102,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,-0.047,0.047,0.0,-0.056,0.056,-0.206,0.206,-0.046,0.046,-0.184,0.184,0.027,-0.027,0.0,0.0,0.0,0.0,-0.041,0.041,0.0,0.0
