0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.279,-0.279,0.046,-0.046,-0.225,0.225,0.0,-0.0,0.0,0.0,0.041,-0.041,0.155,-0.155,0.0,0.0,0.0
0.0,0.0,0.0,-0.209,0.209,0.126,-0.126,-0.039,0.039,-0.015,0.015,0.0,0.0,0.103,-0.103,0.031,-0.031,0.0,0.0,0.0
0.0,0.0,0.0,-0.179,0.179,-0.06,0.06,-0.072,0.072,0.073,-0.073,0.0,0.0,-0.109,0.109,0.247,-0.247,0.0,0.0,0.0
0.0,0.0,0.0,0.108,-0.108,0.039,-0.039,0.06,-0.06,0.052,-0.052,0.0,0.0,0.041,-0.041,0.045,-0.045,0.0,0.0,0.0
0.0,0.0,0.0,0.041,-0.041,0.044,-0.044,0.056,-0.056,0.13,-0.13,0.0,0.0,-0.058,0.058,-0.223,0.223,0.0,0.0,0.0
0.0,0.0,0.0,-0.095,0.095,0.041,-0.041,-0.027,0.027,-0.14,0.14,0.0,0.0,0.123,-0.123,-0.106,0.106,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.02,-0.02,-0.118,0.118,0.025,-0.025,0.0,0.0,0.08,-0.08,-0.318,0.318,0.0,0.0,0.0
0.0,0.0,0.0,0.11,-0.11,0.022,-0.022,0.139,-0.139,0.398,-0.398,0.0,0.0,0.172,-0.172,-0.028,0.028,0.0,0.0,0.0
0.0,0.0,0.0,0.209,-0.209,-0.0,0.0,0.061,-0.061,-0.202,0.202,0.0,0.0,-0.024,0.024,0.177,-0.177,0.0,0.0,0.0
0.0,0.0,0.0,-0.161,0.161,-0.007,0.007,-0.018,0.018,0.06,-0.06,0.0,0.0,0.02,-0.02,0.073,-0.073,0.0,0.0,0.0
0.0,0.0,0.0,-0.094,0.094,-0.024,0.024,0.146,-0.146,0.197,-0.197,0.0,0.0,-0.119,0.119,-0.009,0.009,0.0,0.0,0.0
0.0,0.0,0.0,-0.095,0.095,-0.025,0.025,0.0,-0.0,-0.238,0.238,0.0,0.0,0.163,-0.163,0.301,-0.301,0.0,0.0,0.0
0.0,0.0,0.0,-0.094,0.094,0.0,-0.0,0.286,-0.286,0.064,-0.064,0.0,0.0,-0.012,0.012,0.259,-0.259,0.0,0.0,0.0
0.0,0.0,0.0,-0.004,0.004,-0.025,0.025,0.123,-0.123,0.022,-0.022,0.0,0.0,-0.066,0.066,0.114,-0.114,0.0,0.0,0.0
0.0,0.0,0.0,-0.17,0.17,0.039,-0.039,-0.324,0.324,0.011,-0.011,0.0,0.0,0.25,-0.25,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.112,0.112,0.017,-0.017,-0.22,0.22,0.048,-0.048,0.0,0.0,-0.113,0.113,-0.282,0.282,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.074,-0.074,0.038,-0.038,-0.041,0.041,0.0,0.0,0.012,-0.012,0.143,-0.143,0.0,0.0,0.0
0.0,0.0,0.0,0.201,-0.201,0.039,-0.039,-0.156,0.156,0.085,-0.085,0.0,0.0,0.083,-0.083,-0.042,0.042,0.0,0.0,0.0
0.0,0.0,0.0,-0.162,0.162,-0.085,0.085,-0.167,0.167,-0.221,0.221,0.0,0.0,0.0,-0.0,0.242,-0.242,0.0,0.0,0.0
0.0,0.0,0.0,-0.284,0.284,-0.001,0.001,0.086,-0.086,-0.015,0.015,0.0,0.0,-0.141,0.141,0.068,-0.068,0.0,0.0,0.0
