0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.101,-0.177,0.181,0.068,0.068,0.008,0.008,-0.16,-0.004,-0.047,-0.032,-0.032,0.042,0.34,0.34,0.204,0.204,0.102,-0.003,-0.003
-0.214,-0.011,-0.009,-0.058,-0.058,0.331,0.331,-0.006,-0.175,0.197,-0.14,-0.14,0.081,0.459,0.459,-0.336,-0.336,0.5,0.393,0.393
-0.047,0.243,-0.225,-0.212,-0.212,0.007,0.007,-0.059,0.113,0.008,-0.008,-0.008,-0.079,-0.081,-0.081,0.169,0.169,-0.421,-0.304,-0.304
0.025,0.151,-0.232,0.038,0.038,0.264,0.264,0.065,0.241,0.005,-0.008,-0.008,-0.006,0.091,0.091,-0.265,-0.265,-0.022,0.168,0.168
-0.09,-0.002,-0.227,-0.082,-0.082,0.086,0.086,0.124,0.106,-0.1,0.058,0.058,-0.373,-0.038,-0.038,0.077,0.077,0.07,0.144,0.144
0.253,0.138,0.096,-0.059,-0.059,0.008,0.008,-0.099,-0.092,0.07,-0.207,-0.207,0.124,0.239,0.239,-0.175,-0.175,0.034,0.021,0.021
-0.134,-0.042,-0.042,0.066,0.066,0.001,0.001,-0.088,-0.234,0.424,0.185,0.185,-0.462,0.05,0.05,0.102,0.102,0.161,0.049,0.049
-0.176,-0.045,0.132,-0.133,-0.133,0.197,0.197,-0.5,0.234,0.179,-0.222,-0.222,-0.06,0.118,0.118,-0.152,-0.152,0.138,0.037,0.037
-0.005,0.074,-0.041,0.109,0.109,-0.308,-0.308,-0.281,-0.627,-0.391,-0.075,-0.075,0.162,0.128,0.128,-0.017,-0.017,0.2,-0.024,-0.024
0.114,0.097,0.19,-0.044,-0.044,0.192,0.192,-0.187,-0.02,-0.257,0.408,0.408,-0.427,-0.045,-0.045,0.259,0.259,0.262,0.077,0.077
0.027,-0.077,-0.02,0.061,0.061,-0.164,-0.164,0.168,0.006,0.218,-0.018,-0.018,0.262,-0.076,-0.076,-0.015,-0.015,0.256,0.106,0.106
-0.217,0.084,-0.147,0.093,0.093,0.123,0.123,0.247,0.335,-0.176,-0.07,-0.07,0.139,-0.035,-0.035,0.037,0.037,-0.183,-0.528,-0.528
0.041,-0.363,0.216,0.118,0.118,0.034,0.034,-0.345,0.132,-0.127,0.08,0.08,0.048,-0.185,-0.185,0.019,0.019,-0.342,0.038,0.038
-0.194,0.162,-0.043,-0.073,-0.073,0.132,0.132,0.028,0.112,-0.309,0.235,0.235,0.108,-0.107,-0.107,0.119,0.119,0.194,0.334,0.334
0.199,-0.307,0.225,0.024,0.024,0.218,0.218,-0.166,0.052,-0.402,-0.047,-0.047,0.431,0.069,0.069,-0.227,-0.227,0.041,0.177,0.177
-0.582,0.281,-0.283,0.373,0.373,-0.167,-0.167,0.219,-0.219,0.02,-0.118,-0.118,0.058,0.063,0.063,-0.025,-0.025,0.121,0.192,0.192
-0.523,0.698,-0.726,-0.148,-0.148,0.08,0.08,-0.414,-0.127,0.18,-0.06,-0.06,0.243,0.19,0.19,-0.076,-0.076,0.107,-0.064,-0.064
-0.002,0.124,0.026,-0.047,-0.047,-0.044,-0.044,0.259,0.127,-0.063,0.034,0.034,-0.042,-0.07,-0.07,-0.045,-0.045,-0.12,-0.089,-0.089
-0.132,-0.028,-0.024,-0.018,-0.018,-0.026,-0.026,0.21,-0.043,0.147,0.232,0.232,-0.178,-0.237,-0.237,0.339,0.339,-0.294,-0.254,-0.254
0.226,-0.05,0.124,0.14,0.14,-0.086,-0.086,0.047,-0.386,0.321,-0.016,-0.016,-0.144,-0.248,-0.248,0.363,0.363,-0.142,0.0,0.0
