0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.0,0.0,0.045,-0.045,0.107,-0.107,0.0,0.0,0.0,-0.064,0.064,0.0,-0.012,0.012,-0.07,0.07,0.0,-0.165,0.165
0.0,0.0,0.0,0.126,-0.126,0.0,-0.0,0.0,0.0,0.0,0.071,-0.071,0.0,0.0,-0.0,-0.024,0.024,0.0,-0.104,0.104
0.0,0.0,0.0,0.138,-0.138,-0.17,0.17,0.0,0.0,0.0,-0.368,0.368,0.0,-0.056,0.056,-0.162,0.162,0.0,-0.093,0.093
0.0,0.0,0.0,-0.185,0.185,0.178,-0.178,0.0,0.0,0.0,0.069,-0.069,0.0,-0.103,0.103,0.064,-0.064,0.0,0.079,-0.079
0.0,0.0,0.0,0.115,-0.115,0.059,-0.059,0.0,0.0,0.0,0.196,-0.196,0.0,-0.007,0.007,0.138,-0.138,0.0,0.005,-0.005
0.0,0.0,0.0,0.188,-0.188,-0.058,0.058,0.0,0.0,0.0,0.291,-0.291,0.0,0.003,-0.003,0.025,-0.025,0.0,0.143,-0.143
0.0,0.0,0.0,0.201,-0.201,-0.089,0.089,0.0,0.0,0.0,-0.015,0.015,0.0,-0.048,0.048,0.145,-0.145,0.0,0.143,-0.143
0.0,0.0,0.0,0.111,-0.111,0.007,-0.007,0.0,0.0,0.0,0.129,-0.129,0.0,-0.068,0.068,-0.009,0.009,0.0,0.037,-0.037
0.0,0.0,0.0,-0.319,0.319,-0.05,0.05,0.0,0.0,0.0,-0.02,0.02,0.0,-0.125,0.125,-0.069,0.069,0.0,-0.075,0.075
0.0,0.0,0.0,0.09,-0.09,-0.166,0.166,0.0,0.0,0.0,0.0,-0.0,0.0,-0.142,0.142,0.069,-0.069,0.0,-0.008,0.008
0.0,0.0,0.0,0.347,-0.347,-0.24,0.24,0.0,0.0,0.0,-0.139,0.139,0.0,0.161,-0.161,-0.036,0.036,0.0,-0.037,0.037
0.0,0.0,0.0,0.256,-0.256,-0.094,0.094,0.0,0.0,0.0,0.118,-0.118,0.0,-0.231,0.231,0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.147,-0.147,-0.104,0.104,0.0,0.0,0.0,-0.108,0.108,0.0,0.046,-0.046,0.067,-0.067,0.0,0.043,-0.043
0.0,0.0,0.0,0.045,-0.045,-0.007,0.007,0.0,0.0,0.0,0.008,-0.008,0.0,0.053,-0.053,0.297,-0.297,0.0,0.12,-0.12
0.0,0.0,0.0,0.108,-0.108,-0.001,0.001,0.0,0.0,0.0,-0.333,0.333,0.0,0.165,-0.165,-0.246,0.246,0.0,0.14,-0.14
0.0,0.0,0.0,0.0,-0.0,-0.258,0.258,0.0,0.0,0.0,-0.199,0.199,0.0,0.205,-0.205,-0.174,0.174,0.0,0.007,-0.007
0.0,0.0,0.0,-0.061,0.061,0.321,-0.321,0.0,0.0,0.0,0.068,-0.068,0.0,0.08,-0.08,-0.11,0.11,0.0,-0.048,0.048
0.0,0.0,0.0,0.327,-0.327,0.13,-0.13,0.0,0.0,0.0,-0.009,0.009,0.0,-0.116,0.116,-0.035,0.035,0.0,-0.008,0.008
0.0,0.0,0.0,-0.135,0.135,-0.236,0.236,0.0,0.0,0.0,0.047,-0.047,0.0,-0.316,0.316,0.064,-0.064,0.0,0.052,-0.052
0.0,0.0,0.0,-0.228,0.228,-0.23,0.23,0.0,0.0,0.0,-0.207,0.207,0.0,-0.122,0.122,0.0,-0.0,0.0,-0.051,0.051
