0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.498,0.498,0.143,0.21,0.399,0.482,0.553,0.728,0.728,0.699,0.699,0.886,0.886,0.979,0.949,0.926,0.926,0.841,0.848,0.864
-0.044,0.072,0.077,0.327,0.327,0.529,0.529,0.42,0.479,0.902,0.806,0.806,0.851,0.673,0.673,0.749,0.749,0.585,0.651,0.651
-0.055,-0.022,-0.022,0.034,0.034,0.041,0.041,0.02,0.02,0.002,0.002,-0.021,-0.016,0.007,0.007,0.026,0.026,0.016,-0.001,-0.001
0.082,0.127,0.591,0.591,0.33,0.459,0.545,0.686,0.686,0.976,0.937,0.666,0.666,0.765,0.765,0.871,0.871,0.845,0.745,0.792
0.117,0.136,0.364,0.587,0.587,0.481,0.481,0.877,0.877,0.934,0.934,0.98,0.914,0.682,0.682,0.76,0.76,0.852,0.837,0.733
-0.014,0.066,0.243,0.292,0.461,0.461,0.537,0.537,0.622,0.825,0.825,0.735,0.735,0.974,0.916,0.916,0.878,0.878,0.854,0.854
