0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0,0.07,-0.07,-0.181,0.181,0.114,-0.114,-0.191,0.191,-0.073,0.073,0.0,0.0,-0.041,0.041,0.047,-0.047,0.0,-0.008,0.008
0.0,-0.347,0.347,0.132,-0.132,0.165,-0.165,-0.077,0.077,-0.261,0.261,0.0,0.0,-0.095,0.095,0.046,-0.046,0.0,0.0,-0.0
0.0,-0.077,0.077,0.059,-0.059,0.189,-0.189,-0.2,0.2,0.042,-0.042,0.0,0.0,0.005,-0.005,0.102,-0.102,0.0,-0.128,0.128
0.0,-0.24,0.24,-0.124,0.124,-0.159,0.159,0.17,-0.17,0.095,-0.095,0.0,0.0,0.09,-0.09,-0.178,0.178,0.0,0.12,-0.12
0.0,0.036,-0.036,0.069,-0.069,0.011,-0.011,0.126,-0.126,0.109,-0.109,0.0,0.0,0.171,-0.171,0.137,-0.137,0.0,0.125,-0.125
0.0,-0.163,0.163,-0.129,0.129,-0.027,0.027,-0.077,0.077,0.013,-0.013,0.0,0.0,-0.172,0.172,-0.019,0.019,0.0,0.053,-0.053
0.0,-0.126,0.126,0.178,-0.178,0.228,-0.228,-0.105,0.105,-0.236,0.236,0.0,0.0,0.207,-0.207,0.241,-0.241,0.0,-0.282,0.282
0.0,-0.088,0.088,0.209,-0.209,0.192,-0.192,-0.151,0.151,-0.083,0.083,0.0,0.0,-0.043,0.043,0.227,-0.227,0.0,0.154,-0.154
0.0,-0.105,0.105,-0.043,0.043,0.102,-0.102,-0.238,0.238,0.059,-0.059,0.0,0.0,-0.109,0.109,0.254,-0.254,0.0,-0.06,0.06
0.0,-0.02,0.02,0.132,-0.132,-0.013,0.013,-0.101,0.101,-0.009,0.009,0.0,0.0,-0.114,0.114,0.0,-0.0,0.0,-0.078,0.078
0.0,0.108,-0.108,0.001,-0.001,0.09,-0.09,0.011,-0.011,0.049,-0.049,0.0,0.0,0.203,-0.203,-0.03,0.03,0.0,0.279,-0.279
0.0,-0.273,0.273,0.031,-0.031,0.0,-0.0,-0.116,0.116,-0.176,0.176,0.0,0.0,0.0,-0.0,-0.024,0.024,0.0,-0.08,0.08
0.0,0.01,-0.01,0.02,-0.02,0.024,-0.024,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.049,0.049,0.188,-0.188,0.0,0.063,-0.063
0.0,-0.044,0.044,0.0,-0.0,-0.008,0.008,-0.163,0.163,-0.145,0.145,0.0,0.0,-0.001,0.001,0.123,-0.123,0.0,0.018,-0.018
0.0,0.019,-0.019,0.198,-0.198,-0.268,0.268,-0.165,0.165,-0.266,0.266,0.0,0.0,-0.199,0.199,-0.32,0.32,0.0,-0.058,0.058
0.0,-0.115,0.115,-0.14,0.14,0.081,-0.081,-0.253,0.253,-0.287,0.287,0.0,0.0,-0.135,0.135,-0.008,0.008,0.0,-0.144,0.144
0.0,0.0,-0.0,0.133,-0.133,-0.092,0.092,-0.007,0.007,-0.095,0.095,0.0,0.0,-0.003,0.003,-0.014,0.014,0.0,-0.08,0.08
0.0,0.056,-0.056,-0.208,0.208,0.176,-0.176,0.094,-0.094,0.011,-0.011,0.0,0.0,-0.029,0.029,0.255,-0.255,0.0,-0.086,0.086
0.0,-0.081,0.081,0.105,-0.105,-0.047,0.047,0.175,-0.175,0.042,-0.042,0.0,0.0,0.037,-0.037,-0.146,0.146,0.0,-0.079,0.079
0.0,-0.085,0.085,-0.049,0.049,-0.081,0.081,0.03,-0.03,0.198,-0.198,0.0,0.0,0.002,-0.002,0.074,-0.074,0.0,-0.061,0.061
