0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.067,-0.067,-0.197,-0.197,0.332,-0.357,-0.238,-0.238,0.142,-0.382,-0.061,-0.023,-0.168,-0.265,-0.265,-0.032,0.165,0.165,0.25,0.101,0.101,-0.117,-0.117,-0.095,-0.162,-0.162,0.32,0.32,-0.311,-0.311
0.18,0.18,0.203,0.203,-0.271,-0.446,-0.107,-0.107,0.128,0.292,-0.198,-0.068,0.197,0.051,0.051,-0.42,0.191,0.191,-0.277,0.207,0.207,0.19,0.19,-0.059,0.042,0.042,0.047,0.047,0.081,0.081
-0.019,-0.019,-0.096,-0.096,-0.472,-0.074,-0.028,-0.028,0.043,0.03,0.095,0.132,-0.099,-0.055,-0.055,0.05,0.031,0.031,0.205,-0.219,-0.219,-0.24,-0.24,-0.175,0.207,0.207,0.151,0.151,0.035,0.035
-0.022,-0.022,0.131,0.131,-0.013,0.039,-0.36,-0.36,0.333,-0.011,-0.138,-0.102,0.12,0.038,0.038,-0.03,-0.006,-0.006,-0.062,0.003,0.003,-0.16,-0.16,-0.05,0.184,0.184,-0.039,-0.039,0.121,0.121
0.043,0.043,0.227,0.227,0.19,0.056,-0.08,-0.08,0.121,-0.124,0.016,0.027,0.056,0.169,0.169,0.109,-0.232,-0.232,-0.127,0.133,0.133,0.002,0.002,-0.239,0.245,0.245,0.108,0.108,0.113,0.113
-0.016,-0.016,-0.154,-0.154,0.05,-0.196,-0.353,-0.353,0.336,0.09,-0.303,-0.232,-0.066,0.021,0.021,0.183,-0.214,-0.214,-0.143,-0.243,-0.243,-0.098,-0.098,0.176,0.027,0.027,-0.062,-0.062,-0.049,-0.049
0.043,0.043,-0.161,-0.161,-0.469,0.056,0.11,0.11,-0.208,-0.282,-0.286,-0.256,-0.03,-0.002,-0.002,0.186,-0.063,-0.063,-0.302,-0.036,-0.036,0.053,0.053,0.323,-0.134,-0.134,-0.178,-0.178,-0.16,-0.16
-0.114,-0.114,0.243,0.243,0.225,0.13,0.155,0.155,-0.153,-0.1,-0.228,-0.2,0.213,-0.019,-0.019,-0.083,0.025,0.025,0.055,-0.137,-0.137,-0.077,-0.077,0.049,0.272,0.272,-0.17,-0.17,0.273,0.273
0.12,0.12,0.019,0.019,0.153,-0.234,0.093,0.093,0.043,-0.06,-0.227,-0.232,-0.036,0.088,0.088,0.281,-0.203,-0.203,0.1,-0.18,-0.18,-0.169,-0.169,0.168,0.196,0.196,-0.348,-0.348,0.331,0.331
0.028,0.028,-0.144,-0.144,0.003,0.008,0.256,0.256,-0.116,0.066,0.087,0.026,-0.019,0.038,0.038,-0.301,-0.036,-0.036,0.19,-0.033,-0.033,-0.218,-0.218,0.074,0.098,0.098,0.05,0.05,-0.173,-0.173
-0.115,-0.115,-0.143,-0.143,0.143,0.065,0.137,0.137,-0.097,-0.165,-0.417,-0.287,-0.059,0.127,0.127,-0.176,0.074,0.074,-0.191,0.127,0.127,0.038,0.038,-0.094,-0.303,-0.303,0.168,0.168,-0.206,-0.206
-0.035,-0.035,0.053,0.053,0.068,-0.348,-0.194,-0.194,0.203,-0.189,0.168,0.046,0.049,0.196,0.196,-0.079,-0.093,-0.093,0.101,-0.031,-0.031,0.226,0.226,0.058,-0.146,-0.146,-0.188,-0.188,0.024,0.024
-0.2,-0.2,0.134,0.134,-0.185,0.262,0.064,0.064,-0.209,-0.062,-0.009,-0.027,0.141,-0.063,-0.063,-0.221,-0.078,-0.078,0.131,0.175,0.175,0.08,0.08,-0.219,0.297,0.297,-0.049,-0.049,0.002,0.002
0.143,0.143,0.092,0.092,0.188,-0.275,-0.156,-0.156,0.166,0.031,-0.27,-0.189,0.309,0.056,0.056,0.063,-0.014,-0.014,-0.1,-0.027,-0.027,-0.02,-0.02,-0.112,0.006,0.006,-0.024,-0.024,0.06,0.06
0.092,0.092,-0.099,-0.099,0.177,-0.147,-0.156,-0.156,0.17,-0.131,-0.167,-0.299,0.221,0.029,0.029,-0.142,0.184,0.184,0.006,0.059,0.059,0.003,0.003,-0.118,0.123,0.123,0.061,0.061,0.082,0.082
-0.107,-0.107,-0.11,-0.11,0.109,0.035,-0.072,-0.072,0.147,-0.107,-0.023,-0.015,-0.005,-0.05,-0.05,-0.3,0.382,0.382,-0.317,0.055,0.055,0.081,0.081,0.02,-0.071,-0.071,0.184,0.184,-0.01,-0.01
0.036,0.036,0.177,0.177,-0.06,-0.006,0.122,0.122,-0.134,-0.103,0.107,-0.01,-0.078,-0.003,-0.003,-0.043,0.053,0.053,0.142,0.006,0.006,-0.104,-0.104,-0.326,0.143,0.143,0.145,0.145,0.036,0.036
-0.044,-0.044,-0.136,-0.136,-0.051,0.007,0.039,0.039,-0.07,0.069,-0.194,-0.288,0.24,-0.056,-0.056,-0.228,-0.076,-0.076,0.085,-0.068,-0.068,-0.078,-0.078,0.15,-0.068,-0.068,-0.069,-0.069,0.175,0.175
-0.173,-0.173,-0.1,-0.1,-0.107,-0.13,-0.055,-0.055,0.186,-0.295,-0.159,-0.212,-0.045,-0.158,-0.158,0.208,0.172,0.172,0.133,0.443,0.443,0.303,0.303,-0.342,-0.223,-0.223,0.451,0.451,-0.401,-0.401
0.138,0.138,0.093,0.093,-0.013,-0.072,0.003,0.003,-0.036,-0.018,0.009,0.151,-0.483,-0.04,-0.04,-0.393,0.079,0.079,0.314,-0.026,-0.026,0.113,0.113,0.302,0.232,0.232,-0.124,-0.124,0.198,0.198
0.032,0.032,-0.008,-0.008,-0.126,-0.239,-0.133,-0.133,-0.033,0.148,0.088,0.037,-0.096,0.186,0.186,-0.032,0.058,0.058,0.056,0.084,0.084,0.035,0.035,-0.042,0.014,0.014,0.072,0.072,0.058,0.058
-0.028,-0.028,0.127,0.127,-0.164,0.059,0.024,0.024,0.004,-0.388,0.133,0.14,0.139,-0.05,-0.05,-0.07,0.021,0.021,-0.074,-0.128,-0.128,-0.199,-0.199,-0.104,-0.048,-0.048,0.154,0.154,0.199,0.199
-0.018,-0.018,0.178,0.178,0.124,-0.247,0.202,0.202,-0.242,0.17,0.092,0.021,0.132,0.22,0.22,-0.154,0.017,0.017,-0.377,0.135,0.135,-0.056,-0.056,-0.17,0.017,0.017,0.025,0.025,-0.042,-0.042
-0.528,-0.528,0.404,0.404,0.006,0.012,-0.12,-0.12,0.186,-0.055,-0.093,-0.008,-0.257,-0.183,-0.183,-0.088,-0.062,-0.062,0.161,0.04,0.04,-0.208,-0.208,-0.314,0.086,0.086,-0.005,-0.005,0.066,0.066
0.124,0.124,0.116,0.116,-0.07,-0.003,0.081,0.081,-0.066,0.28,-0.317,-0.467,0.364,0.374,0.374,0.005,0.184,0.184,-0.084,0.032,0.032,-0.11,-0.11,0.194,0.003,0.003,0.079,0.079,-0.003,-0.003
0.119,0.119,-0.118,-0.118,-0.069,0.028,0.156,0.156,-0.174,0.218,-0.272,-0.275,-0.088,0.152,0.152,-0.111,-0.138,-0.138,-0.129,-0.047,-0.047,0.131,0.131,-0.297,-0.383,-0.383,0.192,0.192,-0.14,-0.14
0.242,0.242,-0.038,-0.038,-0.077,0.223,-0.106,-0.106,0.091,-0.05,0.037,0.009,-0.128,0.132,0.132,-0.119,0.224,0.224,0.13,-0.212,-0.212,-0.129,-0.129,-0.007,-0.017,-0.017,0.08,0.08,-0.07,-0.07
-0.088,-0.088,-0.071,-0.071,-0.041,0.107,0.324,0.324,-0.391,0.277,0.058,0.16,-0.201,-0.057,-0.057,0.158,0.197,0.197,0.262,0.053,0.053,-0.144,-0.144,-0.149,0.066,0.066,0.155,0.155,0.149,0.149
-0.06,-0.06,0.161,0.161,0.12,-0.043,0.217,0.217,-0.306,0.125,-0.204,-0.179,0.207,0.05,0.05,0.109,-0.039,-0.039,-0.157,-0.147,-0.147,-0.018,-0.018,0.019,0.235,0.235,0.007,0.007,-0.076,-0.076
0.109,0.109,0.009,0.009,-0.127,0.224,-0.268,-0.268,0.166,-0.151,0.06,0.136,-0.179,-0.005,-0.005,-0.105,0.129,0.129,0.098,0.146,0.146,-0.011,-0.011,-0.115,-0.147,-0.147,0.119,0.119,-0.044,-0.044
