0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.396,0.396,-0.166,-0.166,0.118,0.134,0.134,-0.027,0.221,0.044,0.362,0.362,-0.329,-0.034,-0.049,0.018,0.018,-0.022,-0.144,-0.008,-0.087,-0.178,-0.031,-0.031,0.16
0.028,0.028,0.046,0.046,-0.277,0.371,0.371,-0.704,-0.259,0.185,-0.125,-0.125,0.147,-0.125,-0.047,0.053,0.053,0.027,0.191,0.139,0.017,-0.024,0.008,0.008,0.11
0.053,0.053,0.025,0.025,-0.066,0.023,0.023,0.245,-0.096,-0.061,-0.23,-0.23,0.234,0.263,-0.133,0.011,0.011,0.03,0.024,0.001,0.278,0.04,0.218,0.218,-0.05
-0.204,-0.204,-0.045,-0.045,0.126,-0.068,-0.068,-0.347,-0.278,0.215,0.137,0.137,-0.193,0.035,0.261,0.331,0.331,0.288,0.034,0.496,0.207,-0.284,0.081,0.081,0.173
-0.059,-0.059,0.208,0.208,-0.213,0.031,0.031,0.011,0.061,-0.006,0.128,0.128,-0.206,0.113,-0.142,0.229,0.229,-0.133,0.211,0.149,0.045,0.263,0.011,0.011,0.117
0.135,0.135,-0.081,-0.081,-0.041,0.009,0.009,0.388,0.216,-0.379,-0.102,-0.102,-0.002,-0.428,0.348,0.268,0.268,0.215,0.23,0.442,0.031,-0.092,0.059,0.059,0.23
0.012,0.012,-0.362,-0.362,0.448,-0.087,-0.087,-0.003,0.124,-0.28,-0.106,-0.106,0.228,0.386,-0.129,-0.184,-0.184,0.283,0.389,0.191,-0.264,0.176,-0.165,-0.165,0.37
0.029,0.029,-0.009,-0.009,-0.034,0.09,0.09,0.017,0.189,-0.29,-0.018,-0.018,0.017,0.243,0.484,0.035,0.035,-0.089,-0.198,-0.079,0.087,0.07,-0.066,-0.066,0.282
-0.157,-0.157,-0.325,-0.325,0.441,0.021,0.021,-0.07,0.176,0.159,0.13,0.13,-0.178,0.017,-0.304,0.178,0.178,-0.085,-0.172,0.118,0.02,0.302,0.06,0.06,0.019
0.223,0.223,-0.146,-0.146,0.005,0.036,0.036,-0.004,0.15,-0.22,-0.172,-0.172,0.226,-0.036,0.033,-0.098,-0.098,0.079,-0.055,0.179,0.004,-0.058,-0.109,-0.109,-0.256
-0.286,-0.286,0.023,0.023,0.024,-0.007,-0.007,0.009,-0.129,-0.517,-0.003,-0.003,0.069,-0.069,0.073,-0.209,-0.209,-0.053,-0.074,-0.122,-0.101,0.036,0.044,0.044,-0.149
0.039,0.039,0.006,0.006,-0.018,0.024,0.024,-0.193,0.026,0.163,0.215,0.215,-0.329,0.071,-0.097,-0.281,-0.281,0.289,0.395,-0.076,-0.039,0.122,0.011,0.011,-0.138
-0.006,-0.006,-0.106,-0.106,-0.099,0.107,0.107,-0.03,-0.007,0.072,0.152,0.152,-0.202,-0.023,0.148,-0.326,-0.326,0.275,-0.134,0.14,-0.118,-0.219,-0.108,-0.108,0.168
0.115,0.115,-0.037,-0.037,0.168,-0.042,-0.042,0.028,-0.106,-0.018,0.276,0.276,-0.315,0.086,-0.178,-0.087,-0.087,-0.34,0.068,-0.031,-0.348,0.206,-0.318,-0.318,0.244
-0.088,-0.088,0.012,0.012,0.167,0.063,0.063,-0.017,-0.109,0.013,-0.256,-0.256,0.222,-0.016,-0.081,-0.209,-0.209,-0.091,-0.2,0.162,-0.229,-0.278,-0.322,-0.322,0.122
0.161,0.161,0.18,0.18,-0.417,0.089,0.089,-0.089,-0.165,0.279,0.047,0.047,-0.031,-0.084,-0.115,-0.342,-0.342,-0.049,0.051,0.112,-0.232,0.451,-0.048,-0.048,0.245
0.012,0.012,-0.263,-0.263,-0.019,0.037,0.037,0.058,-0.284,-0.027,-0.199,-0.199,0.149,-0.087,-0.179,0.096,0.096,-0.27,-0.044,-0.123,0.095,-0.094,-0.055,-0.055,-0.013
-0.08,-0.08,0.11,0.11,-0.123,0.002,0.002,0.058,0.228,-0.006,0.166,0.166,-0.176,-0.023,-0.427,0.115,0.115,0.3,0.138,0.27,0.177,-0.247,-0.105,-0.105,0.204
-0.036,-0.036,0.013,0.013,0.107,0.062,0.062,-0.067,-0.091,0.28,0.395,0.395,-0.248,0.149,0.194,-0.015,-0.015,0.007,0.159,0.25,0.19,-0.161,0.108,0.108,-0.202
0.081,0.081,-0.113,-0.113,0.174,0.123,0.123,-0.133,-0.208,-0.073,-0.069,-0.069,-0.016,-0.229,-0.101,0.137,0.137,0.135,-0.003,-0.218,0.135,0.225,0.181,0.181,-0.254
0.133,0.133,0.008,0.008,-0.012,-0.008,-0.008,0.117,-0.044,-0.192,0.201,0.201,-0.185,-0.12,0.001,0.157,0.157,-0.026,-0.37,0.079,0.365,-0.303,0.077,0.077,-0.13
0.131,0.131,-0.071,-0.071,0.051,0.025,0.025,0.03,0.241,-0.151,0.036,0.036,-0.116,0.396,-0.237,0.047,0.047,-0.349,-0.138,-0.029,0.525,-0.122,0.366,0.366,-0.353
