1,2,3,4,5,6,7,9,
1,2,3,4,5,9,6,7,
1,2,3,4,5,6,7,9,8.0
1,2,3,4,5,6,7,9,
1,2,3,4,5,9,6,7,8.0
1,2,3,4,5,6,7,9,
3,4,1,2,5,9,6,7,
1,2,4,5,3,6,7,9,
