0,1,2,3,4,5,6,7,8,9
-0.221,0.567,0.11,0.11,0.152,0.152,0.243,0.243,0.344,-0.143
-0.283,0.084,-0.329,-0.329,-0.235,-0.235,-0.577,-0.577,-0.246,0.09
0.257,0.277,-0.526,-0.526,-0.096,-0.096,-0.234,-0.234,-0.432,0.41
-0.02,-0.198,0.005,0.005,0.614,0.614,0.109,0.109,-0.315,0.026
-0.48,0.377,-0.47,-0.47,0.034,0.034,0.272,0.272,-0.045,0.049
0.022,-0.095,0.297,0.297,-0.223,-0.223,0.011,0.011,-0.592,0.599
0.405,0.327,0.078,0.078,0.181,0.181,-0.063,-0.063,-0.267,-0.176
0.546,0.352,-0.074,-0.074,0.122,0.122,0.209,0.209,0.213,-0.259
0.084,-0.363,-0.387,-0.387,-0.202,-0.202,0.162,0.162,0.067,-0.341
0.323,-0.206,-0.041,-0.041,-0.104,-0.104,0.068,0.068,0.249,0.476
