0,1,2,3,4,5,6,7,8,9
-0.22,0.48,0.462,-0.139,-0.139,-0.03,-0.03,0.41,0.369,-0.185
-0.322,0.259,-0.462,0.117,0.117,0.315,0.315,0.229,-0.352,0.297
0.241,0.312,0.107,0.208,0.208,0.13,0.13,-0.287,-0.33,0.522
-0.002,-0.181,-0.267,0.08,0.08,-0.153,-0.153,0.272,-0.096,0.126
-0.485,0.47,-0.546,0.49,0.49,-0.619,-0.619,0.029,0.297,-0.043
-0.019,0.036,-0.09,-0.219,-0.219,0.081,0.081,-0.643,-0.32,0.281
0.416,0.256,0.137,0.113,0.113,-0.268,-0.268,0.141,-0.181,-0.295
0.526,0.373,-0.305,0.018,0.018,-0.079,-0.079,0.099,0.187,-0.251
0.05,-0.328,-0.226,0.315,0.315,-0.199,-0.199,-0.052,-0.095,-0.302
0.321,-0.195,-0.151,0.085,0.085,-0.189,-0.189,0.421,0.596,0.517
