0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.153,-0.153,0.117,-0.117,0.0,0.0,0.0
0.0,0.0,0.0,0.137,-0.137,0.046,-0.046,0.0,0.082,-0.082
0.0,0.0,0.0,0.03,-0.03,0.12,-0.12,0.0,0.092,-0.092
0.0,0.0,0.0,0.17,-0.17,0.12,-0.12,0.0,0.0,0.0
0.0,0.0,0.242,-0.242,0.058,-0.058,0.0,0.08,-0.08,0.0
0.0,0.0,0.247,-0.247,0.0,0.092,-0.092,0.0,0.058,-0.058
0.0,0.0,0.0,0.11,-0.11,0.138,-0.138,0.0,0.0,0.0
0.0,0.0,0.037,-0.037,0.168,-0.168,0.139,-0.139,0.0,0.0
0.0,0.0,0.0,0.178,-0.178,0.029,-0.029,0.093,-0.093,0.0
0.0,0.0,0.0,0.065,-0.065,0.091,-0.091,0.008,-0.008,0.0
