0,1,2,3,4,5,6,7,8,9
-0.212,-0.481,-0.113,-0.152,-0.152,0.317,0.317,0.081,-0.233,0.381
-0.27,-0.228,0.526,0.57,0.57,0.147,0.147,-0.451,0.289,-0.1
0.264,-0.274,0.235,0.147,0.147,0.266,0.266,-0.347,-0.082,-0.382
0.01,0.241,-0.005,-0.22,-0.22,0.021,0.021,0.072,-0.031,-0.052
-0.48,-0.423,0.597,-0.171,-0.171,-0.507,-0.507,-0.52,0.426,-0.139
0.032,0.061,-0.181,0.215,0.215,-0.118,-0.118,0.364,-0.359,-0.682
0.392,-0.382,0.084,0.107,0.107,-0.187,-0.187,-0.266,0.54,0.021
0.557,-0.406,0.2,-0.298,-0.298,-0.052,-0.052,-0.002,0.075,0.264
0.062,0.26,0.452,-0.19,-0.19,0.076,0.076,-0.418,0.437,0.287
0.337,0.149,0.122,0.249,0.249,-0.36,-0.36,-0.127,-0.239,-0.241
