0,1,2,3,4,5,6,7,8,9
0.264,0.506,0.02,-0.209,-0.209,-0.036,-0.036,-0.358,-0.358,0.51
0.326,0.192,0.368,-0.139,-0.139,-0.475,-0.475,0.489,0.489,0.059
-0.327,0.4,-0.529,0.19,0.19,-0.441,-0.441,0.409,0.409,-0.592
-0.079,-0.172,-0.524,0.084,0.084,-0.161,-0.161,-0.137,-0.137,-0.236
0.506,0.328,-0.209,0.609,0.609,-0.453,-0.453,0.156,0.156,-0.234
0.031,-0.022,-0.287,-0.158,-0.158,0.221,0.221,0.073,0.073,-0.243
-0.368,0.356,0.187,0.276,0.276,-0.065,-0.065,0.106,0.106,-0.204
-0.43,0.363,0.201,-0.041,-0.041,0.007,0.007,-0.309,-0.309,0.211
-0.05,-0.381,0.283,0.204,0.204,-0.345,-0.345,0.107,0.107,0.041
-0.361,-0.072,-0.166,0.192,0.192,-0.334,-0.334,0.207,0.207,0.358
