0,1,2,3,4,5,6,7,8,9
0.6132995575431421,-0.03185856309216955,-0.04706227076017586,0.09081679512577723,-0.07807788877947013,-0.054312511351005,-0.023779331441594553,0.05124170100188012,0.1775125631557169,0.12476387446557481
0.0034465542882448578,0.7094777100779922,-0.00551424087020105,0.032735432345409744,-0.18987758316652115,0.04959060046884449,0.16162953978395114,-0.024186851238696596,0.06629086839279573,0.11178012227387751
-0.057046282241981716,0.045336007735480396,0.5754253036918664,-0.003407631220203531,0.0017224488631853315,0.08563144717254689,-0.02588472842253062,-0.17476880822505722,-0.00013476138988052156,0.007503736133617416
0.06955710239046858,-0.011437353934921866,0.06192310067195211,0.7995338333447661,-0.002565978803534163,-0.03612960144946832,0.029852637742402186,0.002760747195816523,-0.07533506985739183,-0.043976726305508834
-0.2392963135634916,-0.18434686279261395,-0.004361653016291379,-0.07235732866901903,0.5792280450882291,-0.12717103446248723,0.18188486410952326,-0.03666473893136209,-0.0660241115614506,0.1429597451284873
-0.03375287005739496,-0.07927331545023983,0.07482218358813233,-0.02512576548442994,0.04352366854146592,0.7720397125630669,0.03003727679680799,-0.05601058019056188,0.05272143415233369,-0.011361549226943426
-0.008815651063828214,-0.005029142834354744,-0.12024769478576196,0.17372019570882716,0.06666751541945272,-0.03464373484022549,0.6006796918300678,-0.18210451930297883,-0.04595809035347905,-0.11037262180390302
0.03701673143578723,-0.014066096990831929,-0.10576321212455175,-0.0062162628500880305,0.07180600832586918,-0.0735375208541868,-0.12109147861558281,0.3801755853926866,0.060127759720578114,-0.048855202476986236
-0.011540491188241526,0.06181511651018326,-0.06000570184323812,-0.1779356094925156,0.08823088502276127,0.043839256391994624,0.23262863141017184,-0.09400270306916189,0.5731896909365136,0.018858584686928147
0.09799662789224708,0.03805555259997994,-0.0403074488209803,-0.012491079553075114,0.10256490906329956,-0.04025281491595054,-0.05521108630125621,-0.11138967237755117,-0.12161692986951596,0.7030816404120599
