0,1,2,3,4,5,6,7,8,9
-0.227,-0.354,0.243,0.362,0.362,0.06,0.06,0.498,0.085,0.085
-0.272,-0.349,-0.231,-0.335,-0.335,0.079,0.079,-0.247,0.24,0.24
0.222,-0.19,0.046,-0.162,-0.162,0.107,0.107,0.141,-0.082,-0.082
0.093,0.166,-0.305,0.214,0.214,0.082,0.082,0.47,-0.034,-0.034
-0.471,-0.498,-0.661,-0.298,-0.298,0.027,0.027,0.152,-0.532,-0.532
-0.005,-0.107,-0.085,-0.031,-0.031,-0.565,-0.565,-0.326,0.106,0.106
0.364,-0.34,-0.158,-0.052,-0.052,0.285,0.285,0.514,-0.353,-0.353
0.588,-0.492,-0.263,0.239,0.239,0.009,0.009,0.1,-0.016,-0.016
0.048,0.247,-0.497,0.021,0.021,-0.176,-0.176,-0.075,-0.17,-0.17
0.339,0.102,-0.084,-0.543,-0.543,-0.231,-0.231,-0.203,-0.171,-0.171
