0,1,2,3,4,5,6,7,8,9
0.199,0.388,-0.172,-0.172,0.193,0.193,-0.559,-0.271,-0.271,-0.561
0.272,0.343,-0.551,-0.551,-0.467,-0.467,0.17,0.11,0.11,0.108
-0.242,0.186,-0.227,-0.227,-0.257,-0.257,-0.098,0.328,0.328,0.015
-0.063,-0.111,0.09,0.09,0.004,0.004,0.248,-0.045,-0.045,-0.361
0.491,0.497,0.138,0.138,-0.222,-0.222,0.568,0.563,0.563,0.003
-0.005,0.067,0.115,0.115,0.01,0.01,0.079,-0.181,-0.181,0.36
-0.376,0.392,0.077,0.077,-0.108,-0.108,-0.017,0.074,0.074,-0.577
-0.57,0.482,0.08,0.08,0.277,0.277,0.266,-0.019,-0.019,-0.072
0.019,-0.214,-0.343,-0.343,0.034,0.034,0.433,0.356,0.356,0.082
-0.341,-0.03,-0.11,-0.11,-0.479,-0.479,-0.007,0.276,0.276,0.262
