0,1,2,3,4,5,6,7,8,9
0.206,0.5,-0.17,0.39,0.39,0.493,0.493,-0.005,0.213,0.083
0.22,-0.323,0.061,-0.215,-0.215,-0.253,-0.253,0.27,-0.589,0.289
-0.306,-0.076,0.389,-0.236,-0.236,-0.135,-0.135,0.139,-0.588,0.408
0.007,-0.119,0.066,0.528,0.528,0.343,0.343,-0.266,0.05,-0.314
0.422,-0.061,-0.418,0.164,0.164,-0.25,-0.25,0.448,-0.27,0.181
-0.048,0.055,-0.075,-0.163,-0.163,0.353,0.353,-0.584,-0.229,-0.101
-0.446,0.371,0.094,0.155,0.155,-0.117,-0.117,-0.111,0.017,-0.35
-0.589,0.139,-0.583,0.233,0.233,0.039,0.039,0.409,-0.043,0.111
-0.083,-0.641,0.51,0.096,0.096,0.19,0.19,-0.303,0.308,-0.559
-0.287,-0.227,0.15,0.033,0.033,0.081,0.081,-0.155,0.191,0.394
