0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.299,0.299,0.96,0.931,0.866,0.866,0.843,0.727,0.727,0.578,0.578,0.734,0.734,0.648,0.648,0.693,0.611,0.453,0.453,0.462,0.033,0.052,0.325,0.28,0.226,0.095,0.198,0.135,0.135,0.154
0.23,0.23,0.042,0.095,0.095,0.136,0.16,0.16,0.971,0.611,0.611,0.268,0.308,0.308,0.345,0.345,0.605,0.605,0.431,0.431,0.897,0.848,0.848,0.764,0.764,0.762,0.607,0.714,0.668,0.668
0.31,0.31,0.584,0.584,0.941,0.886,0.814,0.814,0.792,0.792,0.809,0.757,0.715,0.657,0.657,0.517,0.517,0.543,0.427,0.427,0.029,0.329,0.076,0.111,0.121,0.121,0.278,0.162,0.219,0.219
0.365,0.365,0.034,0.063,0.117,0.135,0.151,0.151,0.221,0.265,0.265,0.575,0.575,0.346,0.748,0.748,0.897,0.897,0.827,0.827,0.849,0.502,0.502,0.577,0.611,0.611,0.745,0.716,0.716,0.663
0.419,0.419,0.264,0.264,0.961,0.894,0.894,0.642,0.642,0.85,0.802,0.708,0.708,0.658,0.658,0.551,0.485,0.427,0.427,0.433,-0.028,0.016,0.271,0.271,0.092,0.092,0.171,0.171,0.178,0.167
0.318,0.318,0.952,0.903,0.734,0.734,0.579,0.579,0.826,0.826,0.786,0.747,0.69,0.69,0.668,0.485,0.485,0.557,0.511,0.424,0.024,0.331,0.076,0.115,0.115,0.136,0.185,0.253,0.253,0.219
0.404,0.404,0.657,0.657,0.918,0.724,0.724,0.86,0.86,0.871,0.821,0.821,0.779,0.043,0.079,0.079,0.122,0.138,0.247,0.247,0.212,0.238,0.395,0.395,0.397,0.397,0.454,0.454,0.616,0.616
0.345,0.345,0.763,0.763,0.941,0.55,0.55,0.888,0.852,0.825,0.825,0.712,0.712,0.751,0.751,0.641,0.584,0.584,0.533,0.457,0.043,0.085,0.358,0.141,0.141,0.146,0.195,0.283,0.254,0.269
0.266,0.266,0.768,0.768,0.934,0.773,0.76,0.76,0.639,0.639,0.463,0.463,-0.04,-0.04,0.62,0.577,0.577,0.305,0.305,0.466,0.466,0.302,0.302,0.046,0.076,0.248,0.211,0.169,0.133,0.133
0.308,0.308,0.975,0.579,0.579,0.023,0.449,0.449,0.086,0.086,0.102,0.146,0.146,0.228,0.228,0.846,0.846,0.816,0.816,0.272,0.341,0.395,0.653,0.653,0.698,0.698,0.649,0.501,0.501,0.542
