3,4,5,6,8,9,7,10,11,16,12,13,15,14,2,1,18,,,
9,23,22,11,10,25,24,1,2,21,18,17,28,26,27,30,29,19.0,,
5,6,3,4,9,10,7,8,11,1,2,12,13,14,15,18,16,17.0,,
17,18,20,19,21,15,16,12,13,28,29,27,2,1,25,26,30,24.0,,
1,2,5,3,4,6,7,8,9,11,12,13,10,14,15,17,16,,,
3,4,5,6,7,8,9,10,12,11,14,13,1,2,15,16,17,,,
5,3,4,1,2,6,7,8,9,10,11,12,29,30,13,19,20,27.0,28.0,23.0
5,8,6,7,3,4,10,11,9,1,2,12,13,14,15,16,17,18.0,19.0,20.0
1,2,3,4,5,13,14,17,16,7,8,9,10,15,6,18,19,12.0,,
3,1,2,17,16,4,5,19,18,8,7,24,23,26,25,30,27,29.0,,
