0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.216,0.216,0.058,0.058,-0.082,-0.083,-0.004,-0.134,-0.134,0.051,-0.14,-0.334,-0.334,0.157,0.231,0.231,-0.114,-0.114,-0.029,0.404,-0.199,-0.199
-0.005,-0.005,0.017,0.017,-0.012,-0.051,-0.425,0.214,0.214,0.104,-0.402,0.031,0.031,-0.389,-0.104,-0.104,0.236,0.236,0.257,0.0,0.008,0.008
0.185,0.185,0.284,0.284,-0.139,-0.097,0.257,-0.165,-0.165,-0.022,0.289,0.086,0.086,-0.079,0.0,0.0,0.075,0.075,0.175,-0.218,-0.066,-0.066
-0.209,-0.209,-0.007,-0.007,0.169,0.1,0.006,0.003,0.003,-0.08,-0.096,0.09,0.09,0.404,-0.269,-0.269,0.079,0.079,0.233,0.186,0.283,0.283
-0.078,-0.078,-0.299,-0.299,-0.221,0.114,0.006,-0.343,-0.343,0.174,0.033,-0.185,-0.185,0.244,0.168,0.168,0.183,0.183,0.424,-0.298,-0.021,-0.021
0.065,0.065,0.252,0.252,0.076,-0.009,0.21,0.055,0.055,0.302,-0.226,-0.019,-0.019,0.013,0.19,0.19,0.392,0.392,-0.366,0.156,0.23,0.23
0.096,0.096,-0.165,-0.165,0.025,0.34,-0.113,0.012,0.012,-0.212,-0.013,-0.015,-0.015,-0.194,0.257,0.257,-0.011,-0.011,0.121,-0.023,0.184,0.184
-0.135,-0.135,0.105,0.105,0.063,-0.249,-0.107,0.076,0.076,-0.178,-0.258,0.045,0.045,0.286,-0.038,-0.038,-0.056,-0.056,-0.322,-0.385,-0.022,-0.022
-0.145,-0.145,-0.078,-0.078,-0.136,0.053,0.083,0.031,0.031,0.478,0.107,0.003,0.003,0.133,0.047,0.047,-0.196,-0.196,-0.045,-0.34,-0.115,-0.115
-0.036,-0.036,0.071,0.071,-0.219,0.38,-0.223,0.01,0.01,-0.09,0.018,-0.002,-0.002,0.062,0.117,0.117,0.0,0.0,-0.218,0.008,0.054,0.054
0.21,0.21,-0.049,-0.049,0.248,0.104,-0.135,-0.357,-0.357,0.062,0.213,-0.048,-0.048,-0.137,-0.085,-0.085,0.044,0.044,-0.162,-0.224,-0.065,-0.065
0.016,0.016,0.078,0.078,-0.233,0.179,0.087,-0.222,-0.222,0.306,-0.337,0.051,0.051,-0.103,0.116,0.116,-0.279,-0.279,-0.105,0.116,-0.016,-0.016
0.053,0.053,-0.085,-0.085,0.073,-0.136,0.145,-0.196,-0.196,0.257,-0.18,-0.373,-0.373,-0.118,-0.375,-0.375,-0.081,-0.081,-0.087,0.036,0.261,0.261
-0.088,-0.088,0.418,0.418,0.108,0.147,0.092,0.132,0.132,0.08,0.1,-0.116,-0.116,0.157,-0.125,-0.125,-0.007,-0.007,0.366,-0.037,-0.169,-0.169
-0.127,-0.127,-0.018,-0.018,0.412,-0.059,0.21,-0.041,-0.041,0.137,-0.318,0.127,0.127,0.017,0.105,0.105,-0.149,-0.149,-0.074,-0.017,-0.418,-0.418
0.043,0.043,0.086,0.086,0.177,-0.333,-0.487,0.208,0.208,0.081,0.009,0.144,0.144,0.242,0.155,0.155,-0.123,-0.123,0.246,-0.062,0.064,0.064
0.429,0.429,0.082,0.082,-0.154,0.243,0.135,0.079,0.079,0.088,0.019,0.184,0.184,0.417,-0.142,-0.142,0.008,0.008,0.068,0.02,-0.025,-0.025
-0.171,-0.171,-0.288,-0.288,-0.003,-0.131,-0.016,-0.168,-0.168,0.187,-0.209,-0.006,-0.006,0.125,0.128,0.128,0.146,0.146,-0.221,0.001,-0.204,-0.204
0.08,0.08,-0.228,-0.228,-0.329,0.107,0.365,-0.386,-0.386,0.351,-0.132,0.256,0.256,-0.355,-0.041,-0.041,0.07,0.07,0.152,-0.046,0.071,0.071
-0.196,-0.196,-0.148,-0.148,-0.13,-0.075,-0.148,-0.163,-0.163,0.194,0.113,-0.042,-0.042,0.034,-0.202,-0.202,0.035,0.035,-0.199,0.287,-0.056,-0.056
-0.235,-0.235,0.113,0.113,0.532,-0.571,0.218,-0.067,-0.067,0.359,0.277,0.083,0.083,-0.098,0.144,0.144,0.021,0.021,0.002,0.22,0.144,0.144
-0.174,-0.174,0.111,0.111,0.232,-0.129,0.268,0.095,0.095,0.13,-0.378,0.083,0.083,-0.019,0.076,0.076,-0.008,-0.008,0.076,-0.417,-0.028,-0.028
