0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.892,0.892,0.916,0.781,0.781,0.769,0.769,0.538,0.461,0.461,0.305,0.203,0.203,0.123,-0.008,-0.008,-0.017,-0.017,0.072,0.056,0.025,0.025
0.921,0.845,0.845,0.793,0.793,0.709,0.622,0.542,0.542,0.456,0.334,0.237,0.195,0.126,0.075,0.067,-0.002,-0.002,-0.015,-0.008,0.023,0.025
0.784,0.784,0.834,0.834,0.842,0.714,0.714,0.583,0.583,0.508,0.288,0.211,0.211,0.124,-0.018,-0.018,-0.001,-0.001,0.032,0.032,0.058,0.075
0.793,0.793,0.873,0.873,0.836,0.739,0.623,0.623,0.452,0.452,0.272,0.239,0.196,0.131,0.074,0.06,-0.015,-0.015,0.002,0.009,0.009,0.032
0.788,0.788,0.892,0.795,0.795,0.735,0.675,0.583,0.583,0.526,0.283,0.21,0.21,0.118,-0.018,-0.018,-0.004,-0.004,0.032,0.032,0.054,0.071
0.888,0.888,0.89,0.792,0.739,0.739,0.603,0.603,0.46,0.46,0.279,0.198,0.198,0.126,-0.024,-0.017,0.001,0.001,0.029,0.029,0.053,0.076
0.795,0.795,0.865,0.8,0.8,0.641,0.641,0.595,0.595,0.471,0.266,0.211,0.211,0.126,-0.016,-0.016,-0.003,-0.003,0.03,0.03,0.059,0.067
0.883,0.804,0.804,0.803,0.803,0.714,0.665,0.593,0.593,0.49,0.283,0.208,0.208,0.121,-0.018,-0.018,-0.003,-0.003,0.031,0.031,0.056,0.069
0.766,0.766,0.881,0.807,0.807,0.664,0.664,0.689,0.561,0.515,0.28,0.209,0.209,0.123,-0.018,-0.018,-0.003,-0.003,0.032,0.032,0.055,0.071
0.873,0.873,0.827,0.827,0.896,0.84,0.694,0.513,0.513,0.565,0.295,0.214,0.214,0.133,-0.018,-0.018,-0.001,-0.001,0.078,0.056,0.032,0.032
0.825,0.825,0.841,0.841,0.749,0.749,0.733,0.733,0.552,0.552,0.472,0.306,0.255,0.133,-0.02,-0.011,0.076,0.066,0.008,0.013,0.049,0.036
0.771,0.771,0.881,0.83,0.83,0.752,0.69,0.579,0.579,0.522,0.281,0.212,0.212,0.123,-0.018,-0.018,-0.005,-0.005,0.069,0.054,0.032,0.032
0.937,0.867,0.867,0.804,0.804,0.75,0.674,0.674,0.555,0.555,0.465,0.29,0.235,0.187,-0.02,-0.003,0.004,0.004,0.097,0.073,0.038,0.046
0.883,0.883,0.892,0.768,0.674,0.674,0.688,0.465,0.465,0.315,0.257,0.218,0.174,0.133,0.085,-0.037,0.054,-0.021,-0.001,-0.001,0.02,0.02
