0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.059,0.059,0.087,0.087,0.168,0.168,-0.089,-0.089,0.16,-0.165,-0.165,0.209,-0.151,0.087,0.076,0.076,-0.075,-0.075,0.01,0.01,0.141,0.121,0.121,-0.342,-0.318,-0.148,-0.148,0.085,0.283,-0.002,-0.002,-0.05,-0.05,0.103,-0.102,-0.02,0.043,-0.162
0.321,0.321,0.021,0.021,-0.163,-0.163,-0.076,-0.076,0.158,-0.183,-0.183,0.074,-0.043,-0.004,0.113,0.113,0.035,0.035,-0.152,-0.152,-0.013,-0.073,-0.073,-0.006,-0.034,-0.169,-0.169,-0.022,0.077,-0.154,-0.154,-0.181,-0.181,-0.262,0.104,-0.184,0.078,-0.019
-0.006,-0.006,0.198,0.198,0.052,0.052,0.18,0.18,-0.349,0.356,0.356,-0.13,0.003,0.193,-0.06,-0.06,-0.079,-0.079,0.004,0.004,-0.19,-0.016,-0.016,-0.114,-0.106,-0.177,-0.177,-0.037,0.143,-0.173,-0.173,0.002,0.002,-0.146,-0.138,0.093,0.015,0.036
0.092,0.092,-0.052,-0.052,-0.022,-0.022,0.064,0.064,0.142,0.029,0.029,0.151,-0.204,0.196,-0.119,-0.119,0.034,0.034,0.278,0.278,0.036,-0.114,-0.114,0.277,0.182,0.203,0.203,0.025,-0.055,0.05,0.05,0.037,0.037,0.023,-0.319,-0.037,0.191,0.069
0.01,0.01,0.012,0.012,0.018,0.018,0.025,0.025,0.088,0.065,0.065,-0.136,-0.05,0.177,-0.029,-0.029,0.103,0.103,0.084,0.084,0.297,0.017,0.017,0.299,0.189,0.319,0.319,0.173,-0.161,0.173,0.173,0.153,0.153,0.016,-0.07,0.174,0.002,-0.018
-0.099,-0.099,0.045,0.045,0.202,0.202,0.002,0.002,-0.05,-0.135,-0.135,0.152,-0.003,-0.199,-0.079,-0.079,-0.09,-0.09,0.009,0.009,0.035,0.09,0.09,-0.012,0.24,0.101,0.101,-0.067,-0.193,0.056,0.056,-0.064,-0.064,0.135,0.085,-0.257,0.082,0.013
-0.177,-0.177,-0.045,-0.045,-0.022,-0.022,-0.005,-0.005,-0.021,0.081,0.081,-0.059,0.055,-0.111,-0.106,-0.106,-0.025,-0.025,0.158,0.158,-0.313,-0.199,-0.199,0.006,0.229,0.15,0.15,-0.003,-0.151,0.081,0.081,0.347,0.347,-0.151,0.143,-0.015,-0.021,-0.064
0.055,0.055,-0.066,-0.066,0.057,0.057,-0.083,-0.083,-0.151,0.074,0.074,-0.096,0.096,0.008,-0.036,-0.036,-0.05,-0.05,0.161,0.161,0.027,0.033,0.033,-0.243,-0.129,0.125,0.125,0.182,-0.13,0.284,0.284,0.117,0.117,0.281,0.164,-0.13,-0.116,0.132
0.086,0.086,0.349,0.349,-0.14,-0.14,0.382,0.382,-0.039,0.102,0.102,0.162,-0.131,0.171,-0.068,-0.068,0.03,0.03,0.255,0.255,-0.233,-0.366,-0.366,0.242,0.329,0.244,0.244,0.052,-0.102,0.267,0.267,0.071,0.071,0.234,0.116,-0.216,0.312,0.145
-0.153,-0.153,-0.044,-0.044,-0.102,-0.102,-0.1,-0.1,0.019,-0.088,-0.088,-0.069,-0.058,-0.153,-0.102,-0.102,-0.082,-0.082,0.064,0.064,0.115,0.049,0.049,-0.127,0.005,-0.013,-0.013,0.072,-0.349,0.125,0.125,0.133,0.133,0.135,0.159,-0.0,0.047,0.106
-0.006,-0.006,0.002,0.002,0.116,0.116,-0.088,-0.088,-0.191,0.079,0.079,-0.125,0.07,-0.068,0.152,0.152,0.211,0.211,-0.007,-0.007,0.229,0.337,0.337,-0.112,-0.406,-0.18,-0.18,0.062,-0.063,-0.086,-0.086,-0.065,-0.065,0.029,0.094,-0.252,0.386,-0.084
-0.106,-0.106,0.151,0.151,0.117,0.117,-0.027,-0.027,0.104,-0.11,-0.11,0.17,-0.166,-0.012,0.055,0.055,-0.053,-0.053,0.075,0.075,-0.205,-0.282,-0.282,0.046,0.008,0.001,0.001,-0.225,-0.04,-0.209,-0.209,0.093,0.093,-0.389,0.168,0.15,-0.3,0.214
0.039,0.039,0.031,0.031,0.123,0.123,-0.132,-0.132,-0.048,-0.093,-0.093,-0.142,0.145,-0.196,0.06,0.06,0.107,0.107,-0.079,-0.079,-0.11,-0.047,-0.047,-0.019,-0.177,-0.171,-0.171,-0.067,-0.153,-0.118,-0.118,0.042,0.042,0.022,-0.096,-0.237,0.037,-0.066
-0.134,-0.134,0.019,0.019,0.025,0.025,-0.112,-0.112,-0.126,-0.032,-0.032,-0.099,0.161,-0.224,0.116,0.116,-0.001,-0.001,-0.021,-0.021,-0.083,0.012,0.012,0.074,0.116,0.023,0.023,0.179,0.138,-0.041,-0.041,0.054,0.054,-0.103,-0.299,-0.092,-0.179,0.287
-0.03,-0.03,-0.053,-0.053,0.18,0.18,-0.115,-0.115,-0.329,0.155,0.155,-0.281,0.26,-0.046,0.255,0.255,0.037,0.037,-0.147,-0.147,-0.069,-0.225,-0.225,0.153,0.135,0.096,0.096,-0.332,-0.119,0.009,0.009,0.022,0.022,0.001,0.146,-0.356,0.094,0.21
-0.003,-0.003,-0.068,-0.068,-0.271,-0.271,-0.021,-0.021,0.196,-0.176,-0.176,0.287,-0.249,0.142,-0.12,-0.12,-0.064,-0.064,0.022,0.022,-0.2,-0.133,-0.133,0.044,0.21,0.149,0.149,0.035,-0.282,0.068,0.068,-0.089,-0.089,0.214,-0.378,0.173,-0.045,-0.034
0.008,0.008,0.176,0.176,0.297,0.297,-0.023,-0.023,-0.211,0.181,0.181,-0.376,0.292,-0.139,0.248,0.248,0.164,0.164,-0.273,-0.273,0.07,0.113,0.113,-0.249,-0.194,-0.277,-0.277,-0.122,-0.282,-0.224,-0.224,-0.053,-0.053,-0.16,-0.141,0.21,0.031,0.027
0.159,0.159,-0.014,-0.014,-0.212,-0.212,-0.037,-0.037,-0.085,-0.005,-0.005,-0.093,0.285,-0.157,0.177,0.177,-0.034,-0.034,0.043,0.043,-0.042,-0.13,-0.13,0.082,0.094,0.002,0.002,-0.117,-0.085,-0.134,-0.134,0.002,0.002,-0.029,0.012,0.191,0.112,0.052
-0.109,-0.109,0.012,0.012,0.177,0.177,-0.094,-0.094,-0.079,0.062,0.062,0.087,-0.081,0.199,0.112,0.112,0.084,0.084,-0.115,-0.115,0.025,0.15,0.15,-0.251,0.044,-0.056,-0.056,-0.058,-0.101,0.059,0.059,0.051,0.051,0.154,0.048,0.035,0.151,0.064
0.043,0.043,-0.165,-0.165,0.283,0.283,-0.123,-0.123,-0.227,0.039,0.039,0.008,-0.06,-0.034,-0.136,-0.136,-0.238,-0.238,0.136,0.136,0.029,-0.01,-0.01,0.106,0.0,0.148,0.148,0.106,-0.122,0.112,0.112,0.08,0.08,-0.133,0.008,0.259,0.127,0.081
-0.078,-0.078,0.039,0.039,0.015,0.015,-0.161,-0.161,0.081,-0.057,-0.057,-0.205,0.267,-0.087,0.214,0.214,-0.064,-0.064,-0.001,-0.001,-0.071,-0.051,-0.051,0.049,0.076,0.138,0.138,-0.049,0.115,0.269,0.269,0.023,0.023,0.224,0.133,-0.073,-0.012,0.379
0.08,0.08,-0.042,-0.042,-0.223,-0.223,0.006,0.006,0.1,-0.164,-0.164,0.056,-0.147,-0.23,-0.092,-0.092,0.03,0.03,0.043,0.043,-0.015,0.065,0.065,0.008,-0.121,-0.011,-0.011,0.013,0.102,-0.041,-0.041,0.079,0.079,-0.155,0.172,0.054,-0.339,0.125
0.054,0.054,0.003,0.003,0.031,0.031,0.125,0.125,-0.016,0.032,0.032,0.166,-0.19,0.11,-0.247,-0.247,-0.022,-0.022,-0.117,-0.117,0.395,0.206,0.206,-0.016,-0.288,-0.104,-0.104,0.248,-0.015,-0.198,-0.198,-0.036,-0.036,-0.163,0.027,-0.149,-0.249,-0.265
0.036,0.036,-0.042,-0.042,-0.169,-0.169,-0.005,-0.005,0.107,0.041,0.041,0.199,-0.157,0.242,0.138,0.138,0.361,0.361,-0.116,-0.116,0.204,0.172,0.172,0.072,-0.05,-0.158,-0.158,-0.195,-0.131,-0.19,-0.19,0.152,0.152,-0.19,0.32,-0.083,-0.036,-0.12
0.074,0.074,0.071,0.071,0.083,0.083,0.076,0.076,-0.217,0.153,0.153,0.026,0.05,-0.129,0.012,0.012,-0.05,-0.05,0.099,0.099,0.021,0.052,0.052,-0.189,-0.14,-0.044,-0.044,-0.104,-0.072,0.059,0.059,0.044,0.044,-0.07,0.07,-0.066,0.105,-0.191
-0.143,-0.143,-0.043,-0.043,-0.082,-0.082,-0.145,-0.145,-0.142,0.046,0.046,-0.23,0.191,-0.037,0.113,0.113,-0.123,-0.123,0.1,0.1,-0.006,-0.052,-0.052,-0.025,0.141,0.14,0.14,-0.168,0.023,0.042,0.042,-0.133,-0.133,0.0,0.019,-0.203,0.093,-0.349
-0.06,-0.06,0.132,0.132,-0.102,-0.102,0.003,0.003,-0.117,0.087,0.087,-0.108,0.099,-0.016,0.185,0.185,0.004,0.004,-0.117,-0.117,-0.029,-0.016,-0.016,-0.161,0.003,-0.026,-0.026,0.109,0.04,0.035,0.035,-0.06,-0.06,0.014,-0.02,0.228,-0.209,0.113
-0.123,-0.123,-0.072,-0.072,-0.109,-0.109,0.107,0.107,0.088,-0.116,-0.116,0.241,-0.218,-0.118,-0.275,-0.275,-0.029,-0.029,-0.021,-0.021,0.336,0.103,0.103,0.21,0.027,0.272,0.272,-0.453,0.114,0.251,0.251,0.068,0.068,0.214,-0.216,0.152,0.174,0.165
0.242,0.242,0.018,0.018,0.285,0.285,0.002,0.002,-0.066,-0.001,-0.001,-0.024,-0.06,-0.022,-0.137,-0.137,0.117,0.117,0.074,0.074,0.026,-0.001,-0.001,0.105,0.088,0.114,0.114,-0.035,0.1,0.138,0.138,-0.33,-0.33,0.263,0.101,-0.049,0.027,0.115
-0.115,-0.115,-0.025,-0.025,-0.058,-0.058,-0.265,-0.265,0.069,-0.181,-0.181,-0.081,0.126,0.075,0.321,0.321,0.092,0.092,-0.048,-0.048,-0.17,-0.143,-0.143,0.146,-0.094,-0.001,-0.001,-0.104,0.078,0.012,0.012,0.187,0.187,0.071,-0.105,0.146,0.229,-0.14
