0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.072,-0.072,-0.103,0.103,0.0,0.0,0.151,-0.151,0.294,-0.294,-0.123,0.123,0.0,0.139,-0.139,0.0,-0.046,0.046,-0.086,0.086,0.0,-0.06,0.06,0.0,0.0,0.0,0.013,-0.013,0.0,0.127,-0.127,0.0,0.0,0.0,-0.195,0.195,-0.024,0.024
0.0,-0.0,-0.132,0.132,0.0,0.0,0.032,-0.032,0.009,-0.009,0.022,-0.022,0.0,-0.036,0.036,0.0,0.006,-0.006,-0.068,0.068,0.0,-0.028,0.028,0.0,0.0,0.0,-0.039,0.039,0.0,0.0,-0.0,0.0,0.0,0.0,0.077,-0.077,-0.016,0.016
0.012,-0.012,-0.015,0.015,0.0,0.0,-0.12,0.12,-0.113,0.113,0.128,-0.128,0.0,-0.115,0.115,0.0,-0.14,0.14,0.071,-0.071,0.0,-0.072,0.072,0.0,0.0,0.0,0.038,-0.038,0.0,-0.055,0.055,0.0,0.0,0.0,-0.174,0.174,0.032,-0.032
0.168,-0.168,0.1,-0.1,0.0,0.0,0.057,-0.057,0.082,-0.082,-0.043,0.043,0.0,0.134,-0.134,0.0,-0.001,0.001,-0.029,0.029,0.0,-0.014,0.014,0.0,0.0,0.0,-0.116,0.116,0.0,-0.017,0.017,0.0,0.0,0.0,-0.094,0.094,-0.001,0.001
0.027,-0.027,0.111,-0.111,0.0,0.0,-0.003,0.003,0.0,-0.0,0.19,-0.19,0.0,-0.022,0.022,0.0,0.044,-0.044,0.044,-0.044,0.0,0.168,-0.168,0.0,0.0,0.0,-0.022,0.022,0.0,0.065,-0.065,0.0,0.0,0.0,0.027,-0.027,0.103,-0.103
-0.051,0.051,-0.13,0.13,0.0,0.0,-0.104,0.104,0.066,-0.066,-0.112,0.112,0.0,-0.059,0.059,0.0,0.136,-0.136,0.06,-0.06,0.0,0.031,-0.031,0.0,0.0,0.0,-0.08,0.08,0.0,0.127,-0.127,0.0,0.0,0.0,-0.016,0.016,0.041,-0.041
-0.063,0.063,0.017,-0.017,0.0,0.0,0.087,-0.087,-0.008,0.008,-0.123,0.123,0.0,0.08,-0.08,0.0,-0.068,0.068,0.01,-0.01,0.0,0.061,-0.061,0.0,0.0,0.0,-0.136,0.136,0.0,0.027,-0.027,0.0,0.0,0.0,0.12,-0.12,0.078,-0.078
0.117,-0.117,-0.001,0.001,0.0,0.0,-0.054,0.054,0.042,-0.042,-0.073,0.073,0.0,0.085,-0.085,0.0,-0.016,0.016,-0.04,0.04,0.0,0.06,-0.06,0.0,0.0,0.0,0.029,-0.029,0.0,0.0,-0.0,0.0,0.0,0.0,-0.041,0.041,-0.069,0.069
0.067,-0.067,0.038,-0.038,0.0,0.0,-0.168,0.168,0.017,-0.017,0.089,-0.089,0.0,-0.088,0.088,0.0,-0.118,0.118,0.042,-0.042,0.0,0.082,-0.082,0.0,0.0,0.0,0.046,-0.046,0.0,-0.1,0.1,0.0,0.0,0.0,-0.032,0.032,-0.056,0.056
-0.068,0.068,0.039,-0.039,0.0,0.0,0.035,-0.035,-0.014,0.014,-0.044,0.044,0.0,0.057,-0.057,0.0,0.109,-0.109,-0.17,0.17,0.0,-0.062,0.062,0.0,0.0,0.0,0.07,-0.07,0.0,-0.191,0.191,0.0,0.0,0.0,-0.026,0.026,-0.038,0.038
0.066,-0.066,-0.01,0.01,0.0,0.0,-0.008,0.008,-0.06,0.06,0.046,-0.046,0.0,0.017,-0.017,0.0,-0.156,0.156,0.014,-0.014,0.0,-0.114,0.114,0.0,0.0,0.0,0.0,-0.0,0.0,0.082,-0.082,0.0,0.0,0.0,-0.18,0.18,-0.055,0.055
-0.132,0.132,-0.194,0.194,0.0,0.0,0.034,-0.034,0.189,-0.189,-0.067,0.067,0.0,0.051,-0.051,0.0,-0.056,0.056,-0.136,0.136,0.0,-0.01,0.01,0.0,0.0,0.0,-0.081,0.081,0.0,-0.084,0.084,0.0,0.0,0.0,0.198,-0.198,0.251,-0.251
-0.004,0.004,-0.125,0.125,0.0,0.0,-0.06,0.06,0.132,-0.132,-0.232,0.232,0.0,0.155,-0.155,0.0,-0.088,0.088,0.03,-0.03,0.0,0.039,-0.039,0.0,0.0,0.0,0.126,-0.126,0.0,-0.095,0.095,0.0,0.0,0.0,-0.157,0.157,0.063,-0.063
0.06,-0.06,0.024,-0.024,0.0,0.0,0.019,-0.019,-0.066,0.066,-0.045,0.045,0.0,0.002,-0.002,0.0,0.125,-0.125,0.072,-0.072,0.0,0.095,-0.095,0.0,0.0,0.0,-0.019,0.019,0.0,-0.032,0.032,0.0,0.0,0.0,-0.028,0.028,0.0,-0.0
-0.001,0.001,0.061,-0.061,0.0,0.0,-0.202,0.202,-0.139,0.139,0.279,-0.279,0.0,-0.156,0.156,0.0,0.17,-0.17,-0.156,0.156,0.0,-0.056,0.056,0.0,0.0,0.0,-0.12,0.12,0.0,0.198,-0.198,0.0,0.0,0.0,0.026,-0.026,0.058,-0.058
-0.05,0.05,-0.162,0.162,0.0,0.0,0.034,-0.034,0.075,-0.075,-0.069,0.069,0.0,0.098,-0.098,0.0,-0.068,0.068,0.06,-0.06,0.0,-0.023,0.023,0.0,0.0,0.0,-0.053,0.053,0.0,0.055,-0.055,0.0,0.0,0.0,-0.031,0.031,-0.088,0.088
