0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.086,0.086,-0.195,0.286,-0.065,-0.065,-0.216,-0.216,-0.057,-0.057,-0.036,-0.072,0.011,0.011,-0.118,0.067,-0.223,0.281,0.053,0.053,0.117,0.117,-0.228,-0.228,0.26,0.188,0.188,-0.124,-0.124,-0.054,-0.244,-0.085,-0.085,-0.019,-0.019,0.068,-0.071,-0.106
-0.03,-0.03,0.082,-0.127,0.117,0.117,0.113,0.113,0.151,0.151,0.191,0.18,-0.167,-0.167,-0.075,0.001,-0.174,-0.095,-0.148,-0.148,-0.022,-0.022,-0.037,-0.037,-0.036,0.055,0.055,-0.106,-0.106,0.053,-0.091,0.143,0.143,-0.181,-0.181,0.22,-0.202,-0.113
0.208,0.208,0.241,-0.129,-0.128,-0.128,0.107,0.107,-0.05,-0.05,-0.058,-0.022,-0.166,-0.166,0.305,-0.174,-0.232,-0.125,0.06,0.06,-0.116,-0.116,-0.066,-0.066,0.085,0.224,0.224,0.044,0.044,0.063,-0.088,0.18,0.18,-0.05,-0.05,-0.069,0.094,0.041
-0.139,-0.139,-0.224,0.152,-0.199,-0.199,-0.155,-0.155,-0.005,-0.005,-0.143,-0.098,0.051,0.051,0.182,0.058,0.023,-0.052,0.148,0.148,-0.094,-0.094,0.182,0.182,-0.136,-0.311,-0.311,0.168,0.168,-0.015,0.087,0.217,0.217,0.087,0.087,0.058,-0.002,0.022
0.078,0.078,0.013,-0.042,-0.0,-0.0,-0.065,-0.065,0.003,0.003,0.102,0.08,0.077,0.077,0.107,0.088,-0.047,0.091,-0.112,-0.112,0.18,0.18,-0.172,-0.172,0.087,-0.069,-0.069,0.093,0.093,-0.216,0.101,0.028,0.028,0.167,0.167,-0.15,0.162,-0.007
0.001,0.001,-0.213,0.124,0.113,0.113,0.121,0.121,-0.005,-0.005,-0.03,-0.028,0.048,0.048,-0.077,0.016,0.058,0.081,0.017,0.017,0.036,0.036,-0.019,-0.019,-0.111,-0.029,-0.029,-0.002,-0.002,0.058,0.183,-0.198,-0.198,-0.052,-0.052,0.216,-0.209,0.023
-0.052,-0.052,0.006,0.062,-0.07,-0.07,-0.136,-0.136,0.042,0.042,-0.103,-0.046,-0.001,-0.001,-0.022,-0.293,0.23,-0.182,0.119,0.119,-0.296,-0.296,0.28,0.28,-0.287,-0.239,-0.239,0.02,0.02,-0.005,0.191,0.048,0.048,0.36,0.36,0.034,-0.07,-0.06
0.112,0.112,-0.019,0.048,-0.066,-0.066,-0.036,-0.036,0.071,0.071,0.054,0.041,-0.031,-0.031,0.06,-0.106,-0.123,0.212,0.151,0.151,0.02,0.02,0.016,0.016,0.02,-0.078,-0.078,-0.16,-0.16,-0.181,0.05,-0.268,-0.268,0.077,0.077,-0.012,-0.033,0.184
0.022,0.022,0.168,-0.134,-0.153,-0.153,0.061,0.061,-0.183,-0.183,-0.342,-0.37,-0.005,-0.005,0.215,0.235,-0.037,-0.202,0.151,0.151,-0.277,-0.277,0.256,0.256,-0.221,-0.217,-0.217,-0.05,-0.05,-0.045,0.105,-0.16,-0.16,0.109,0.109,0.19,-0.152,0.173
-0.102,-0.102,0.334,-0.35,0.113,0.113,0.272,0.272,-0.252,-0.252,0.102,0.058,0.338,0.338,-0.297,-0.065,0.21,0.142,0.051,0.051,-0.02,-0.02,0.129,0.129,-0.148,-0.091,-0.091,-0.074,-0.074,-0.082,0.271,-0.109,-0.109,0.156,0.156,-0.135,0.139,0.196
0.315,0.315,-0.055,0.078,0.001,0.001,-0.008,-0.008,0.423,0.423,0.32,0.384,-0.298,-0.298,-0.039,-0.031,-0.168,0.11,0.127,0.127,0.38,0.38,-0.348,-0.348,0.443,0.086,0.086,-0.03,-0.03,-0.037,0.095,-0.13,-0.13,0.017,0.017,0.27,-0.2,0.008
-0.023,-0.023,-0.206,0.185,-0.085,-0.085,-0.121,-0.121,0.135,0.135,0.047,0.087,-0.061,-0.061,-0.111,-0.084,-0.261,-0.136,0.121,0.121,-0.1,-0.1,0.229,0.229,-0.101,0.019,0.019,0.279,0.279,0.199,0.127,0.199,0.199,0.036,0.036,-0.194,0.151,0.162
0.05,0.05,-0.071,0.067,0.139,0.139,-0.047,-0.047,0.19,0.19,0.247,0.226,-0.123,-0.123,-0.294,-0.245,0.16,-0.144,-0.035,-0.035,-0.038,-0.038,-0.12,-0.12,0.19,0.22,0.22,0.112,0.112,0.072,0.173,0.05,0.05,0.025,0.025,0.174,-0.186,-0.003
