0,1,2,3,4,5,6,7,8,9,10
0.193,0.193,0.281,0.281,0.683,0.683,0.144,0.137,0.258,0.258,-0.227
-0.151,-0.151,-0.115,-0.115,0.052,0.052,0.097,0.16,-0.009,-0.009,0.108
0.076,0.076,-0.112,-0.112,-0.184,-0.184,0.13,0.123,0.007,0.007,0.054
-0.009,-0.009,0.194,0.194,0.126,0.126,-0.005,-0.798,-0.103,-0.103,-0.173
0.112,0.112,-0.117,-0.117,0.071,0.071,0.585,-0.083,0.149,0.149,-0.031
-0.099,-0.099,0.485,0.485,-0.153,-0.153,0.327,-0.043,0.478,0.478,-0.394
0.101,0.101,0.357,0.357,0.184,0.184,-0.272,-0.085,-0.201,-0.201,0.151
-0.102,-0.102,0.088,0.088,0.248,0.248,0.541,0.047,-0.076,-0.076,0.054
0.182,0.182,0.217,0.217,-0.015,-0.015,-0.165,0.4,-0.329,-0.329,0.5
0.462,0.462,0.086,0.086,-0.177,-0.177,-0.037,-0.181,0.346,0.346,-0.42
0.002,0.002,0.05,0.05,0.223,0.223,-0.329,-0.306,0.372,0.372,-0.543
