0,1,2,3,4,5,6,7,8,9,10
-0.137,0.137,-0.236,0.236,0.0,-0.151,0.151,0.0,0.0,-0.011,0.011
0.307,-0.307,0.106,-0.106,0.0,-0.373,0.373,0.0,0.0,0.227,-0.227
-0.377,0.377,0.113,-0.113,0.0,-0.028,0.028,0.0,0.0,0.028,-0.028
0.029,-0.029,0.124,-0.124,0.0,0.313,-0.313,0.0,0.0,0.0,-0.0
-0.073,0.073,0.03,-0.03,0.0,0.0,-0.0,0.0,0.0,0.248,-0.248
0.273,-0.273,0.0,-0.0,0.0,-0.073,0.073,0.0,0.0,-0.044,0.044
-0.011,0.011,-0.116,0.116,0.0,0.106,-0.106,0.0,0.0,0.19,-0.19
0.153,-0.153,0.223,-0.223,0.0,-0.05,0.05,0.0,0.0,0.129,-0.129
-0.07,0.07,-0.01,0.01,0.0,-0.241,0.241,0.0,0.0,0.405,-0.405
-0.293,0.293,0.071,-0.071,0.0,-0.217,0.217,0.0,0.0,0.08,-0.08
0.0,-0.0,-0.093,0.093,0.0,0.117,-0.117,0.0,0.0,-0.128,0.128
