0,1,2,3,4,5,6,7,8,9,10
0.357,0.357,0.126,0.126,-0.147,-0.147,-0.344,0.37,0.299,-0.307,-0.235
0.259,0.259,0.318,0.318,-0.12,-0.12,-0.032,0.447,-0.567,0.137,0.513
-0.308,-0.308,-0.263,-0.263,-0.127,-0.127,-0.169,0.341,-0.456,0.259,0.526
-0.002,-0.002,0.209,0.209,-0.057,-0.057,-0.265,-0.41,0.072,0.111,0.173
0.201,0.201,0.184,0.184,0.215,0.215,-0.483,0.15,-0.016,-0.47,-0.195
-0.204,-0.204,-0.278,-0.278,-0.168,-0.168,-0.275,-0.071,0.091,-0.045,-0.188
0.473,0.473,-0.211,-0.211,0.226,0.226,0.177,-0.385,0.005,-0.266,0.036
0.21,0.21,0.275,0.275,0.452,0.452,-0.454,0.369,0.372,-0.415,-0.122
-0.05,-0.05,0.268,0.268,-0.009,-0.009,0.398,-0.129,-0.333,-0.548,0.436
0.082,0.082,0.348,0.348,-0.147,-0.147,0.088,-0.004,-0.049,0.154,0.065
-0.337,-0.337,-0.404,-0.404,-0.243,-0.243,-0.263,0.223,-0.341,0.131,0.3
