0,1,2,3,4,5,6,7,8,9,10
-0.118,-0.118,-0.005,0.374,0.328,0.328,0.149,0.272,-0.098,-0.098,-0.091
-0.095,-0.095,0.158,0.103,0.045,0.045,0.069,0.185,0.5,0.5,0.275
0.141,0.141,0.186,0.01,0.136,0.136,-0.132,-0.058,0.216,0.216,0.18
-0.11,-0.11,-0.418,-0.087,-0.002,-0.002,-0.666,-0.267,0.072,0.072,0.012
-0.023,-0.023,-0.009,0.191,-0.12,-0.12,-0.291,0.295,0.067,0.067,-0.374
-0.074,-0.074,0.267,-0.557,0.616,0.616,-0.132,0.628,-0.13,-0.13,-0.129
-0.247,-0.247,0.649,0.538,-0.232,-0.232,-0.002,-0.256,-0.201,-0.201,0.066
0.121,0.121,0.128,0.097,-0.036,-0.036,0.297,-0.49,0.16,0.16,-0.816
-0.042,-0.042,-0.426,-0.03,-0.013,-0.013,0.453,0.153,-0.082,-0.082,0.227
-0.064,-0.064,0.033,-0.371,0.203,0.203,0.078,0.064,0.262,0.262,0.062
0.63,0.63,0.272,0.24,0.261,0.261,-0.333,-0.048,-0.069,-0.069,0.044
