0,1,2,3,4,5,6,7,8,9,10
0.322,-0.322,0.0,-0.006,0.006,-0.053,0.053,0.391,-0.391,0.0,0.0
0.189,-0.189,0.0,-0.077,0.077,-0.182,0.182,-0.145,0.145,0.0,0.0
0.0,-0.0,0.0,-0.018,0.018,0.059,-0.059,0.0,-0.0,0.0,0.0
0.076,-0.076,0.0,-0.053,0.053,-0.032,0.032,-0.093,0.093,0.0,0.0
-0.223,0.223,0.0,-0.041,0.041,0.0,-0.0,-0.023,0.023,0.0,0.0
-0.398,0.398,0.0,-0.025,0.025,0.03,-0.03,-0.131,0.131,0.0,0.0
0.091,-0.091,0.0,0.0,-0.0,0.114,-0.114,-0.249,0.249,0.0,0.0
0.095,-0.095,0.0,-0.006,0.006,0.238,-0.238,-0.26,0.26,0.0,0.0
-0.141,0.141,0.0,-0.049,0.049,-0.274,0.274,-0.233,0.233,0.0,0.0
-0.179,0.179,0.0,-0.035,0.035,-0.143,0.143,0.011,-0.011,0.0,0.0
0.147,-0.147,0.0,-0.03,0.03,-0.249,0.249,0.365,-0.365,0.0,0.0
