0,1,2,3,4,5,6,7,8,9,10
-0.12,0.12,0.0,0.0,0.146,-0.146,0.0,0.0,0.439,-0.439,0.0
0.258,-0.258,0.0,0.0,0.046,-0.046,0.0,0.0,0.0,-0.0,0.0
-0.494,0.494,0.0,0.0,-0.336,0.336,0.0,0.0,0.017,-0.017,0.0
0.041,-0.041,0.0,0.0,-0.256,0.256,0.0,0.0,-0.315,0.315,0.0
-0.093,0.093,0.0,0.0,0.164,-0.164,0.0,0.0,0.111,-0.111,0.0
0.252,-0.252,0.0,0.0,0.0,-0.0,0.0,0.0,0.268,-0.268,0.0
0.015,-0.015,0.0,0.0,0.147,-0.147,0.0,0.0,-0.21,0.21,0.0
0.165,-0.165,0.0,0.0,-0.146,0.146,0.0,0.0,-0.022,0.022,0.0
-0.076,0.076,0.0,0.0,-0.092,0.092,0.0,0.0,-0.282,0.282,0.0
-0.169,0.169,0.0,0.0,0.122,-0.122,0.0,0.0,-0.008,0.008,0.0
0.0,-0.0,0.0,0.0,0.133,-0.133,0.0,0.0,0.145,-0.145,0.0
