0,1,2,3,4,5,6,7,8,9,10
0.086,-0.086,-0.115,0.115,-0.298,0.298,0.0,0.0,-0.043,0.043,0.0
0.0,-0.0,0.138,-0.138,-0.188,0.188,0.0,0.0,0.017,-0.017,0.0
0.062,-0.062,0.0,-0.0,-0.084,0.084,0.0,0.0,0.06,-0.06,0.0
-0.058,0.058,0.012,-0.012,-0.124,0.124,0.0,0.0,0.081,-0.081,0.0
-0.104,0.104,-0.112,0.112,-0.059,0.059,0.0,0.0,-0.108,0.108,0.0
-0.148,0.148,0.005,-0.005,0.0,-0.0,0.0,0.0,-0.032,0.032,0.0
0.31,-0.31,-0.133,0.133,0.202,-0.202,0.0,0.0,0.0,-0.0,0.0
0.025,-0.025,-0.126,0.126,-0.119,0.119,0.0,0.0,-0.093,0.093,0.0
-0.162,0.162,-0.094,0.094,-0.055,0.055,0.0,0.0,0.128,-0.128,0.0
-0.393,0.393,0.379,-0.379,0.116,-0.116,0.0,0.0,0.056,-0.056,0.0
-0.157,0.157,0.138,-0.138,0.249,-0.249,0.0,0.0,0.092,-0.092,0.0
