0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.088,-0.088,0.0,0.0,0.0,0.0,0.0,0.0,-0.078,0.078,0.0,0.0,0.0,0.0
-0.264,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.08,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.065,0.065,0.0,0.0,0.0,0.0
-0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.252,-0.252,0.0,0.0,0.0,0.0
0.141,-0.141,0.0,0.0,0.0,0.0,0.0,0.0,-0.058,0.058,0.0,0.0,0.0,0.0
-0.373,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.009,-0.009,0.0,0.0,0.0,0.0
0.093,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.171,-0.171,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,-0.015,0.0,0.0,0.0,0.0
-0.228,0.228,0.0,0.0,0.0,0.0,0.0,0.0,-0.106,0.106,0.0,0.0,0.0,0.0
0.158,-0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.027,-0.027,0.0,0.0,0.0,0.0
0.194,-0.194,0.0,0.0,0.0,0.0,0.0,0.0,-0.046,0.046,0.0,0.0,0.0,0.0
-0.086,0.086,0.0,0.0,0.0,0.0,0.0,0.0,-0.099,0.099,0.0,0.0,0.0,0.0
-0.293,0.293,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.002,0.0,0.0,0.0,0.0
0.082,-0.082,0.0,0.0,0.0,0.0,0.0,0.0,-0.062,0.062,0.0,0.0,0.0,0.0
