0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.133,-0.133,0.088,-0.088,0.178,-0.178,0.0,0.187,-0.187,0.0,0.0,0.0
0.0,0.0,-0.11,0.11,0.175,-0.175,-0.005,0.005,0.0,-0.054,0.054,0.0,0.0,0.0
0.0,0.0,0.103,-0.103,-0.004,0.004,0.219,-0.219,0.0,-0.13,0.13,0.0,0.0,0.0
0.0,0.0,-0.12,0.12,-0.365,0.365,-0.229,0.229,0.0,0.021,-0.021,0.0,0.0,0.0
0.0,0.0,0.031,-0.031,0.082,-0.082,-0.022,0.022,0.0,-0.11,0.11,0.0,0.0,0.0
0.0,0.0,-0.081,0.081,-0.105,0.105,0.124,-0.124,0.0,0.013,-0.013,0.0,0.0,0.0
0.0,0.0,-0.107,0.107,0.03,-0.03,0.046,-0.046,0.0,0.105,-0.105,0.0,0.0,0.0
0.0,0.0,-0.037,0.037,0.0,-0.0,-0.042,0.042,0.0,0.143,-0.143,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.175,0.175,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.161,-0.161,-0.195,0.195,-0.105,0.105,0.0,-0.081,0.081,0.0,0.0,0.0
0.0,0.0,-0.332,0.332,-0.227,0.227,-0.347,0.347,0.0,-0.174,0.174,0.0,0.0,0.0
0.0,0.0,-0.124,0.124,0.083,-0.083,0.154,-0.154,0.0,0.178,-0.178,0.0,0.0,0.0
0.0,0.0,0.243,-0.243,-0.104,0.104,0.402,-0.402,0.0,0.335,-0.335,0.0,0.0,0.0
0.0,0.0,0.036,-0.036,-0.005,0.005,-0.094,0.094,0.0,-0.001,0.001,0.0,0.0,0.0
