0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,-0.0,0.181,-0.181,0.108,-0.108,0.089,-0.089,0.074,-0.074,0.0,0.141,-0.141,0.0
-0.147,0.147,-0.276,0.276,0.102,-0.102,0.176,-0.176,0.121,-0.121,0.0,-0.143,0.143,0.0
-0.039,0.039,-0.018,0.018,0.157,-0.157,-0.027,0.027,-0.012,0.012,0.0,0.0,-0.0,0.0
-0.004,0.004,0.18,-0.18,-0.33,0.33,-0.26,0.26,-0.088,0.088,0.0,0.112,-0.112,0.0
-0.074,0.074,0.001,-0.001,0.055,-0.055,-0.042,0.042,-0.029,0.029,0.0,-0.189,0.189,0.0
-0.27,0.27,-0.265,0.265,0.168,-0.168,-0.116,0.116,0.212,-0.212,0.0,0.111,-0.111,0.0
-0.101,0.101,0.18,-0.18,0.093,-0.093,0.112,-0.112,-0.059,0.059,0.0,0.068,-0.068,0.0
0.003,-0.003,0.027,-0.027,-0.15,0.15,0.075,-0.075,-0.038,0.038,0.0,0.012,-0.012,0.0
0.069,-0.069,0.0,-0.0,-0.281,0.281,0.054,-0.054,0.087,-0.087,0.0,0.028,-0.028,0.0
0.167,-0.167,-0.032,0.032,0.077,-0.077,-0.219,0.219,-0.162,0.162,0.0,-0.053,0.053,0.0
-0.021,0.021,0.088,-0.088,-0.307,0.307,-0.213,0.213,0.0,-0.0,0.0,-0.218,0.218,0.0
-0.001,0.001,0.12,-0.12,0.0,-0.0,0.0,-0.0,0.127,-0.127,0.0,0.158,-0.158,0.0
-0.044,0.044,-0.174,0.174,0.028,-0.028,0.026,-0.026,0.058,-0.058,0.0,0.374,-0.374,0.0
0.081,-0.081,0.072,-0.072,-0.105,0.105,-0.075,0.075,-0.008,0.008,0.0,-0.049,0.049,0.0
