0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.262,-0.262,0.0,0.0,-0.017,0.017,0.0,0.0,0.087,-0.087,0.0,0.0,0.0,0.0
-0.142,0.142,0.0,0.0,-0.233,0.233,0.0,0.0,-0.064,0.064,0.0,0.0,0.0,0.0
-0.186,0.186,0.0,0.0,-0.027,0.027,0.0,0.0,0.111,-0.111,0.0,0.0,0.0,0.0
-0.085,0.085,0.0,0.0,0.0,-0.0,0.0,0.0,-0.068,0.068,0.0,0.0,0.0,0.0
0.103,-0.103,0.0,0.0,-0.076,0.076,0.0,0.0,-0.026,0.026,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,-0.058,0.058,0.0,0.0,-0.043,0.043,0.0,0.0,0.0,0.0
0.295,-0.295,0.0,0.0,-0.151,0.151,0.0,0.0,-0.089,0.089,0.0,0.0,0.0,0.0
-0.085,0.085,0.0,0.0,-0.327,0.327,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.41,0.41,0.0,0.0,0.098,-0.098,0.0,0.0,0.144,-0.144,0.0,0.0,0.0,0.0
0.033,-0.033,0.0,0.0,-0.2,0.2,0.0,0.0,-0.159,0.159,0.0,0.0,0.0,0.0
0.35,-0.35,0.0,0.0,-0.148,0.148,0.0,0.0,0.144,-0.144,0.0,0.0,0.0,0.0
-0.207,0.207,0.0,0.0,0.254,-0.254,0.0,0.0,-0.006,0.006,0.0,0.0,0.0,0.0
-0.206,0.206,0.0,0.0,0.197,-0.197,0.0,0.0,0.058,-0.058,0.0,0.0,0.0,0.0
-0.13,0.13,0.0,0.0,0.077,-0.077,0.0,0.0,0.019,-0.019,0.0,0.0,0.0,0.0
