0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.264,-0.264,0.172,-0.172,0.032,-0.032,0.0,0.0,0.0,0.15,-0.15,0.0
0.267,-0.267,0.0,0.0,0.177,-0.177,0.0,0.0,0.041,-0.041,0.0,0.0,0.0,0.0
0.019,-0.019,0.259,-0.259,0.157,-0.157,0.0,0.0,0.06,-0.06,0.0,0.039,-0.039,0.0
0.0,0.0,0.178,-0.178,0.11,-0.11,0.237,-0.237,0.0,0.106,-0.106,0.0,0.0,0.0
0.0,0.325,-0.325,0.0,0.0,0.0,0.128,-0.128,0.09,-0.09,0.0,0.0,0.011,-0.011
0.26,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,0.0,0.0,0.0
0.0,0.043,-0.043,0.211,-0.211,0.0,0.0,0.0,0.119,-0.119,0.133,-0.133,0.0,0.0
0.039,-0.039,0.221,-0.221,0.317,-0.317,0.09,-0.09,0.072,-0.072,0.0,0.005,-0.005,0.0
