0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.946,0.867,0.867,0.82,0.82,0.791,0.689,0.689,0.492,0.492,0.311,0.183,0.165,0.13,-0.031,-0.003,-0.003,0.015,0.07,0.056,0.056,0.048
0.831,0.831,0.856,0.856,0.867,0.767,0.71,0.685,0.5,0.5,0.314,0.18,-0.03,0.159,0.134,0.001,0.001,0.014,0.048,0.061,0.061,0.087
0.823,0.823,0.855,0.855,0.828,0.651,0.651,0.528,0.528,0.619,0.311,0.161,0.161,-0.027,-0.005,0.004,0.024,0.024,0.123,0.105,0.088,0.066
0.851,0.851,0.685,0.685,0.805,0.805,0.762,0.67,0.61,0.43,0.334,0.183,0.183,0.15,-0.032,0.005,0.005,0.012,0.092,0.054,0.054,0.047
0.855,0.855,0.814,0.814,0.834,0.834,0.701,0.701,0.502,0.502,0.3,0.183,0.162,-0.029,0.131,-0.0,-0.0,0.02,0.043,0.062,0.062,0.084
0.866,0.866,0.845,0.845,0.862,0.812,0.693,0.693,0.491,0.491,0.315,0.178,0.165,0.138,-0.031,-0.001,-0.001,0.017,0.079,0.058,0.058,0.051
0.896,0.896,0.738,0.738,0.818,0.785,0.69,0.565,0.476,0.328,0.312,0.243,0.124,0.114,-0.031,-0.012,-0.012,0.007,0.069,0.053,0.041,0.041
0.75,0.75,0.857,0.857,0.695,0.695,0.692,0.587,0.587,0.464,0.271,0.156,0.14,-0.029,-0.007,-0.007,0.1,0.1,0.025,0.025,0.076,0.053
0.896,0.869,0.869,0.76,0.76,0.786,0.723,0.629,0.468,0.468,0.319,0.178,0.155,0.128,-0.028,-0.0,-0.0,0.075,0.055,0.055,0.025,0.039
0.729,0.729,0.856,0.856,0.759,0.745,0.745,0.589,0.589,0.573,0.293,0.171,0.16,0.123,-0.028,-0.001,-0.001,0.071,0.065,0.065,0.035,0.026
0.847,0.847,0.93,0.9,0.81,0.81,0.7,0.7,0.737,0.523,0.394,0.394,0.177,0.161,-0.03,0.001,0.001,0.014,0.045,0.082,0.082,0.071
0.834,0.834,0.852,0.852,0.842,0.779,0.648,0.648,0.501,0.501,0.302,0.181,0.152,0.132,-0.029,-0.002,-0.002,0.017,0.042,0.065,0.065,0.083
0.888,0.825,0.825,0.817,0.817,0.737,0.737,0.583,0.474,0.474,0.307,0.178,0.146,0.141,-0.034,-0.002,-0.002,0.013,0.054,0.054,0.048,0.08
0.894,0.894,0.775,0.775,0.736,0.736,0.813,0.747,0.587,0.539,0.539,0.256,0.178,0.178,-0.028,-0.002,-0.002,0.034,0.052,0.052,0.072,0.096
