0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.0,0.151,-0.151,0.069,-0.069,0.0,0.013,-0.013,0.07,-0.07,0.0,0.0,0.0,0.0,0.0,0.012,-0.012,0.0,0.0,0.014,-0.014,0.0
0.197,-0.197,0.11,-0.11,0.0,0.0,0.0,0.0,0.045,-0.045,0.0,0.0,0.0,0.0,0.0,0.011,-0.011,0.0,0.0,0.013,-0.013,0.0
0.276,-0.276,0.182,-0.182,0.0,0.05,-0.05,0.089,-0.089,0.0,0.0,0.005,-0.005,0.0,0.0,0.0,0.015,-0.015,0.0,0.0,0.0,0.0
0.095,-0.095,0.147,-0.147,0.033,-0.033,0.0,0.0,0.0,0.0,0.0,0.021,-0.021,0.0,0.0,0.016,-0.016,0.0,0.0,0.016,-0.016,0.0
0.149,-0.149,0.16,-0.16,0.023,-0.023,0.036,-0.036,0.073,-0.073,0.0,0.0,0.0,0.0,0.0,0.009,-0.009,0.0,0.0,0.013,-0.013,0.0
0.192,-0.192,0.105,-0.105,0.0,0.0,0.012,-0.012,0.086,-0.086,0.0,0.0,0.0,0.0,0.0,0.011,-0.011,0.0,0.0,0.014,-0.014,0.0
0.073,-0.073,0.122,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.004,0.0,0.0,0.0,0.005,-0.005
0.264,-0.264,0.034,-0.034,0.094,-0.094,0.0,0.052,-0.052,0.0,0.0,0.0,0.0,0.0,0.006,-0.006,0.011,-0.011,0.006,-0.006,0.0,0.0
0.0,0.114,-0.114,0.159,-0.159,0.0,0.0,0.0,0.111,-0.111,0.0,0.0,0.0,0.0,0.0,0.012,-0.012,0.0,0.013,-0.013,0.0,0.0
0.244,-0.244,0.026,-0.026,0.0,0.04,-0.04,0.071,-0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.007,-0.007,0.0,0.002,-0.002,0.0,0.0
0.161,-0.161,0.0,0.0,0.094,-0.094,0.095,-0.095,0.0,0.0,0.031,-0.031,0.0,0.0,0.0,0.011,-0.011,0.0,0.0,0.017,-0.017,0.0
0.201,-0.201,0.127,-0.127,0.0,0.0,0.091,-0.091,0.064,-0.064,0.0,0.0,0.0,0.0,0.0,0.013,-0.013,0.0,0.0,0.011,-0.011,0.0
0.0,0.157,-0.157,0.088,-0.088,0.024,-0.024,0.0,0.019,-0.019,0.0,0.0,0.0,0.0,0.0,0.014,-0.014,0.0,0.02,-0.02,0.0,0.0
0.074,-0.074,0.179,-0.179,0.177,-0.177,0.0,0.0,0.0,0.075,-0.075,0.0,0.006,-0.006,0.0,0.007,-0.007,0.0,0.013,-0.013,0.0,0.0
