0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.133,0.091,0.091,0.061,0.061,-0.141,0.216,0.216,-0.152,-0.152,0.082,-0.141,-0.037,0.122,0.08,-0.223,-0.223,0.322,0.08,0.099,0.099,-0.111
0.168,0.099,0.099,0.077,0.077,0.203,-0.023,-0.023,-0.28,-0.28,0.058,0.09,0.147,0.293,0.077,-0.241,-0.241,-0.374,-0.03,-0.461,-0.461,0.433
-0.176,0.083,0.083,-0.001,-0.001,0.174,-0.197,-0.197,0.162,0.162,-0.111,-0.18,-0.0,0.343,0.3,-0.261,-0.261,-0.175,0.391,-0.214,-0.214,-0.066
0.194,0.472,0.472,0.254,0.254,-0.271,0.063,0.063,-0.099,-0.099,-0.046,0.232,0.17,-0.028,-0.041,0.345,0.345,0.067,-0.119,0.128,0.128,-0.177
0.156,0.052,0.052,-0.131,-0.131,-0.53,0.351,0.351,0.158,0.158,0.436,-0.227,0.023,-0.134,0.224,-0.176,-0.176,-0.07,0.06,-0.092,-0.092,0.201
0.28,0.165,0.165,0.265,0.265,-0.2,0.145,0.145,-0.395,-0.395,-0.375,-0.086,0.144,-0.019,0.175,-0.11,-0.11,-0.097,0.12,-0.196,-0.196,0.271
-0.137,-0.202,-0.202,0.029,0.029,0.082,0.154,0.154,-0.179,-0.179,0.165,0.077,0.216,0.115,-0.253,0.025,0.025,-0.087,0.611,-0.26,-0.26,-0.008
-0.065,0.087,0.087,0.002,0.002,-0.109,-0.022,-0.022,0.234,0.234,0.375,-0.44,-0.352,0.172,-0.073,0.121,0.121,0.028,-0.041,-0.33,-0.33,0.397
-0.06,-0.239,-0.239,-0.323,-0.323,0.027,0.07,0.07,-0.217,-0.217,-0.212,-0.002,0.048,-0.039,-0.11,0.369,0.369,0.55,-0.173,0.222,0.222,-0.27
0.132,0.13,0.13,0.239,0.239,0.018,-0.286,-0.286,-0.139,-0.139,-0.099,-0.12,0.137,0.436,-0.572,-0.093,-0.093,0.147,0.012,0.211,0.211,-0.143
0.21,-0.139,-0.139,0.134,0.134,0.262,-0.236,-0.236,-0.015,-0.015,0.183,-0.341,-0.167,0.132,0.317,0.137,0.137,0.003,0.167,0.128,0.128,-0.157
-0.234,0.012,0.012,0.087,0.087,0.42,-0.056,-0.056,-0.248,-0.248,0.189,0.02,0.101,-0.085,0.052,0.15,0.15,-0.061,-0.334,0.276,0.276,-0.104
-0.323,0.091,0.091,-0.104,-0.104,-0.178,0.292,0.292,0.341,0.341,-0.149,-0.201,-0.221,-0.012,-0.195,0.136,0.136,-0.134,0.021,0.032,0.032,-0.148
0.09,-0.258,-0.258,0.188,0.188,0.174,-0.206,-0.206,0.181,0.181,-0.431,0.309,0.126,0.027,0.069,-0.03,-0.03,-0.036,-0.039,-0.093,-0.093,0.227
-0.361,-0.043,-0.043,0.088,0.088,0.114,-0.335,-0.335,-0.072,-0.072,-0.257,0.051,0.488,-0.055,0.026,0.08,0.08,0.054,-0.315,0.123,0.123,-0.048
0.256,-0.012,-0.012,-0.104,-0.104,-0.036,0.368,0.368,0.188,0.188,0.024,0.197,0.434,-0.048,-0.164,0.05,0.05,0.13,-0.215,0.316,0.316,-0.339
-0.185,0.09,0.09,-0.232,-0.232,-0.07,0.14,0.14,-0.055,-0.055,-0.16,0.105,-0.079,-0.113,-0.252,-0.236,-0.236,-0.247,0.209,-0.08,-0.08,0.198
0.296,0.047,0.047,0.107,0.107,-0.131,-0.102,-0.102,-0.019,-0.019,-0.184,0.218,0.051,0.019,0.123,0.143,0.143,-0.077,0.124,0.101,0.101,-0.307
0.259,0.146,0.146,0.392,0.392,0.35,-0.308,-0.308,0.089,0.089,-0.022,0.19,0.021,-0.562,-0.147,-0.0,-0.0,0.318,0.011,0.035,0.035,0.0
-0.072,-0.136,-0.136,-0.21,-0.21,0.08,-0.207,-0.207,0.147,0.147,-0.038,0.076,0.279,-0.261,-0.058,-0.103,-0.103,-0.169,0.187,-0.128,-0.128,0.107
0.198,-0.154,-0.154,0.104,0.104,-0.058,-0.02,-0.02,-0.181,-0.181,0.13,-0.154,-0.325,-0.109,-0.324,-0.197,-0.197,-0.355,-0.145,-0.023,-0.023,-0.025
0.313,-0.054,-0.054,-0.016,-0.016,0.14,-0.033,-0.033,0.19,0.19,0.02,-0.442,-0.113,0.297,-0.158,0.035,0.035,-0.089,-0.035,-0.115,-0.115,0.168
