0,1,2,3,4,5,6,7,8,9
-0.347,-0.084,-0.084,-0.456,-0.288,-0.228,-0.228,-0.238,-0.06,0.238
0.341,0.138,0.138,-0.385,-0.477,0.281,0.281,0.351,0.056,-0.332
-0.058,-0.299,-0.299,-0.271,0.119,-0.28,-0.28,-0.154,-0.389,0.426
0.392,0.002,0.002,0.411,-0.448,0.31,0.31,-0.528,0.432,-0.248
0.616,0.037,0.037,-0.136,-0.071,-0.228,-0.228,0.104,-0.215,-0.076
-0.237,0.051,0.051,-0.385,0.189,-0.229,-0.229,-0.184,-0.442,-0.286
-0.074,0.192,0.192,0.07,-0.343,-0.168,-0.168,0.068,-0.136,-0.037
0.022,-0.201,-0.201,0.085,0.146,-0.333,-0.333,0.419,-0.527,0.464
-0.228,0.545,0.545,0.288,-0.416,0.495,0.495,0.512,0.269,0.016
0.335,0.276,0.276,-0.375,0.348,-0.099,-0.099,0.176,-0.212,0.534
