0,1,2,3,4,5,6,7,8,9
0.354,0.214,0.214,-0.018,-0.018,0.13,0.13,-0.4,0.335,0.335
-0.347,0.362,0.362,0.109,0.109,-0.241,-0.241,-0.199,0.044,0.044
0.049,0.018,0.018,-0.162,-0.162,0.27,0.27,-0.094,0.056,0.056
-0.406,0.55,0.55,-0.084,-0.084,-0.058,-0.058,0.334,-0.206,-0.206
-0.635,-0.069,-0.069,-0.185,-0.185,0.081,0.081,-0.3,0.303,0.303
0.215,0.331,0.331,0.202,0.202,0.067,0.067,-0.569,0.604,0.604
0.062,0.324,0.324,0.047,0.047,0.165,0.165,0.229,-0.069,-0.069
0.011,-0.28,-0.28,0.338,0.338,0.254,0.254,-0.052,0.415,0.415
0.193,0.126,0.126,0.28,0.28,-0.505,-0.505,0.453,-0.443,-0.443
-0.312,-0.344,-0.344,0.502,0.502,-0.108,-0.108,-0.073,-0.083,-0.083
