0,1,2,3,4,5,6,7,8,9
0.368,0.2,0.2,0.422,0.422,-0.435,-0.392,-0.176,-0.176,0.418
-0.348,0.239,0.239,0.25,0.25,-0.413,0.023,0.328,0.328,-0.582
0.059,-0.204,-0.204,-0.197,-0.197,0.162,-0.25,-0.143,-0.143,-0.025
-0.398,-0.016,-0.016,-0.025,-0.025,0.189,-0.602,-0.02,-0.02,0.437
-0.635,-0.295,-0.295,0.117,0.117,-0.238,0.2,0.121,0.121,-0.151
0.224,0.122,0.122,0.537,0.537,-0.538,-0.342,0.018,0.018,-0.206
0.061,-0.026,-0.026,-0.394,-0.394,0.235,-0.125,0.134,0.134,-0.37
0.015,0.517,0.517,0.214,0.214,0.009,0.161,-0.223,-0.223,-0.172
0.21,0.009,0.009,-0.19,-0.19,0.398,0.375,0.698,0.698,-0.251
-0.283,0.429,0.429,0.009,0.009,0.139,0.286,0.152,0.152,0.025
