0,1,2,3,4,5,6,7,8,9
-0.356,-0.172,-0.172,0.337,0.337,0.452,-0.315,-0.315,-0.238,0.042
0.362,-0.034,-0.034,0.195,0.195,0.357,0.227,0.227,0.128,0.55
-0.06,-0.181,-0.181,-0.242,-0.242,-0.06,-0.013,-0.013,-0.184,0.039
0.407,0.098,0.098,-0.017,-0.017,-0.297,0.267,0.267,-0.644,0.272
0.619,-0.041,-0.041,0.147,0.147,0.19,-0.092,-0.092,0.273,0.065
-0.225,-0.134,-0.134,0.47,0.47,0.307,-0.25,-0.25,-0.31,-0.162
-0.079,0.489,0.489,-0.205,-0.205,-0.066,-0.238,-0.238,0.074,0.111
0.03,-0.372,-0.372,0.399,0.399,-0.406,-0.397,-0.397,0.301,-0.186
-0.206,0.186,0.186,-0.204,-0.204,-0.524,0.632,0.632,0.427,0.647
0.299,0.134,0.134,-0.205,-0.205,0.049,-0.278,-0.278,0.176,-0.352
