0,1,2,3,4,5,6,7,8,9
-0.355,0.07,0.07,-0.249,-0.249,-0.054,-0.054,0.431,0.431,-0.372
0.352,0.443,0.443,0.256,0.256,0.504,0.504,0.032,0.032,-0.296
-0.059,0.082,0.082,-0.151,-0.151,-0.184,-0.184,-0.125,-0.125,0.053
0.407,0.514,0.514,0.077,0.077,-0.107,-0.107,-0.101,-0.101,0.353
0.632,-0.053,-0.053,-0.077,-0.077,-0.366,-0.366,0.345,0.345,-0.305
-0.216,0.252,0.252,-0.141,-0.141,0.144,0.144,0.522,0.522,-0.533
-0.07,0.186,0.186,-0.168,-0.168,-0.125,-0.125,-0.175,-0.175,0.147
-0.003,-0.381,-0.381,-0.344,-0.344,0.294,0.294,0.135,0.135,0.161
-0.189,0.235,0.235,0.57,0.57,0.068,0.068,-0.226,-0.226,0.47
0.307,-0.398,-0.398,-0.002,-0.002,0.256,0.256,-0.043,-0.043,-0.025
