0,1,2,3,4,5,6,7,8,9
0.336,0.378,0.03,0.03,-0.246,-0.246,0.271,0.271,0.514,0.514
-0.385,-0.05,0.206,0.206,-0.418,-0.418,-0.588,-0.588,0.175,0.175
0.036,0.284,-0.024,-0.024,0.544,0.544,0.008,0.008,-0.067,-0.067
-0.395,0.682,0.23,0.23,-0.114,-0.114,0.017,0.017,-0.128,-0.128
-0.628,-0.192,0.238,0.238,-0.051,-0.051,0.165,0.165,0.091,0.091
0.248,0.323,-0.093,-0.093,-0.249,-0.249,-0.03,-0.03,-0.055,-0.055
0.066,0.189,-0.193,-0.193,-0.12,-0.12,-0.126,-0.126,-0.232,-0.232
-0.035,-0.119,-0.464,-0.464,0.042,0.042,0.258,0.258,-0.467,-0.467
0.228,-0.223,0.631,0.631,0.047,0.047,-0.085,-0.085,-0.482,-0.482
-0.26,-0.261,-0.187,-0.187,0.222,0.222,0.259,0.259,0.065,0.065
