0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.189,0.189,-0.089,0.089,-0.077,0.077,0.0
0.0,0.0,0.0,-0.22,0.22,0.199,-0.199,-0.259,0.259,0.0
0.0,0.0,0.0,-0.158,0.158,-0.39,0.39,0.12,-0.12,0.0
0.0,0.0,0.0,-0.384,0.384,0.26,-0.26,-0.052,0.052,0.0
0.0,0.0,0.0,0.363,-0.363,-0.114,0.114,0.0,-0.0,0.0
0.0,0.0,0.0,0.33,-0.33,-0.082,0.082,-0.22,0.22,0.0
0.0,0.0,0.0,-0.078,0.078,0.09,-0.09,0.129,-0.129,0.0
0.0,0.0,0.0,0.0,-0.0,-0.16,0.16,0.007,-0.007,0.0
0.0,0.0,0.0,-0.229,0.229,0.0,-0.0,-0.108,0.108,0.0
0.0,0.0,0.0,-0.22,0.22,-0.299,0.299,0.005,-0.005,0.0
