0,1,2,3,4,5,6,7,8,9
-0.198,0.588,0.306,0.306,0.579,0.579,-0.202,-0.202,0.109,0.109
0.37,0.027,-0.075,-0.075,0.221,0.221,-0.17,-0.17,0.187,0.187
0.545,-0.08,0.016,0.016,0.119,0.119,-0.444,-0.444,0.401,0.401
-0.325,-0.164,-0.211,-0.211,-0.186,-0.186,-0.69,-0.69,0.489,0.489
-0.347,0.087,0.157,0.157,-0.048,-0.048,0.239,0.239,-0.031,-0.031
0.147,-0.238,-0.029,-0.029,-0.239,-0.239,-0.001,-0.001,-0.038,-0.038
0.269,-0.174,0.166,0.166,0.308,0.308,-0.174,-0.174,0.153,0.153
-0.387,-0.549,-0.128,-0.128,0.327,0.327,-0.026,-0.026,0.11,0.11
0.139,-0.473,0.543,0.543,0.409,0.409,-0.023,-0.023,-0.087,-0.087
-0.194,-0.022,0.084,0.084,-0.098,-0.098,-0.13,-0.13,0.152,0.152
