0,1,2,3,4,5,6,7,8,9
0.0,0.0,-0.244,0.244,0.0,0.0,-0.0,0.0,-0.375,0.375
0.0,0.0,-0.093,0.093,0.0,0.148,-0.148,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,0.0,-0.08,0.08,0.0,0.098,-0.098
0.0,0.0,0.279,-0.279,0.0,0.046,-0.046,0.0,0.391,-0.391
0.0,0.0,-0.083,0.083,0.0,0.268,-0.268,0.0,-0.064,0.064
0.0,0.0,-0.022,0.022,0.0,0.164,-0.164,0.0,-0.013,0.013
0.0,0.0,-0.189,0.189,0.0,0.157,-0.157,0.0,-0.075,0.075
0.0,0.0,-0.375,0.375,0.0,-0.045,0.045,0.0,-0.062,0.062
0.0,0.0,0.297,-0.297,0.0,-0.036,0.036,0.0,-0.354,0.354
0.0,0.0,0.019,-0.019,0.0,0.087,-0.087,0.0,0.151,-0.151
