0,1,2,3,4,5,6,7,8,9
0.233,0.597,-0.231,-0.231,0.319,0.688,0.688,-0.346,0.235,0.235
-0.333,-0.072,0.053,0.053,-0.114,0.135,0.135,0.117,0.541,0.541
-0.513,-0.116,-0.457,-0.457,-0.052,0.2,0.2,-0.21,-0.266,-0.266
0.328,-0.112,-0.285,-0.285,0.452,-0.276,-0.276,0.044,0.085,0.085
0.41,0.061,0.316,0.316,-0.398,-0.057,-0.057,-0.204,-0.02,-0.02
-0.221,-0.317,0.285,0.285,-0.011,0.175,0.175,-0.27,0.133,0.133
-0.334,-0.083,0.02,0.02,0.708,0.23,0.23,0.161,0.106,0.106
0.289,-0.563,-0.162,-0.162,0.024,0.226,0.226,-0.105,-0.04,-0.04
-0.142,-0.427,-0.113,-0.113,-0.124,0.123,0.123,-0.291,0.029,0.029
0.178,-0.037,0.123,0.123,0.045,0.273,0.273,0.765,0.279,0.279
