0,1,2,3,4,5,6,7,8,9
0.161,0.543,0.136,0.136,0.001,0.001,0.412,0.44,-0.383,-0.383
-0.29,0.094,0.086,0.086,0.16,0.16,-0.138,0.688,0.055,0.055
-0.565,-0.251,-0.036,-0.036,-0.482,-0.482,0.275,-0.297,-0.607,-0.607
0.304,-0.096,-0.176,-0.176,-0.294,-0.294,0.421,-0.014,0.167,0.167
0.421,0.197,0.173,0.173,0.041,0.041,-0.363,-0.322,-0.032,-0.032
-0.193,-0.294,-0.279,-0.279,0.526,0.526,0.177,0.027,-0.15,-0.15
-0.281,-0.163,0.226,0.226,-0.207,-0.207,0.527,0.136,0.127,0.127
0.379,-0.546,-0.087,-0.087,-0.084,-0.084,-0.077,0.294,-0.292,-0.292
-0.095,-0.417,0.589,0.589,0.055,0.055,0.236,0.146,-0.273,-0.273
0.181,-0.013,0.08,0.08,-0.019,-0.019,0.238,0.119,-0.104,-0.104
