0,1,2,3,4,5,6,7,8,9
0.223,-0.571,0.315,0.315,-0.585,-0.585,-0.27,-0.27,-0.117,-0.117
-0.353,-0.032,-0.135,-0.135,-0.278,-0.278,-0.131,-0.131,-0.05,-0.05
-0.546,0.125,0.057,0.057,-0.042,-0.042,-0.517,-0.517,-0.74,-0.74
0.306,0.129,0.04,0.04,0.13,0.13,-0.255,-0.255,-0.443,-0.443
0.369,-0.145,-0.046,-0.046,0.154,0.154,0.197,0.197,0.044,0.044
-0.14,0.237,0.008,0.008,0.061,0.061,0.056,0.056,-0.212,-0.212
-0.274,0.181,0.194,0.194,-0.173,-0.173,-0.009,-0.009,0.234,0.234
0.381,0.542,-0.227,-0.227,-0.299,-0.299,-0.268,-0.268,-0.264,-0.264
-0.143,0.487,0.509,0.509,-0.357,-0.357,-0.043,-0.043,-0.074,-0.074
0.193,-0.032,0.106,0.106,0.241,0.241,-0.135,-0.135,0.226,0.226
