0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.042,0.042,0.169,-0.014,-0.014,-0.144,-0.144,0.121,-0.069,-0.034,-0.058,-0.058,0.17,0.17,0.042,0.042,0.119,0.119,-0.201,0.098,0.021,0.021,0.09,0.09,-0.001,-0.001,-0.351,-0.351,-0.088,-0.143
-0.028,-0.028,0.08,-0.139,-0.139,0.345,0.345,0.318,-0.062,-0.299,-0.0,-0.0,0.113,0.113,0.042,0.042,-0.044,-0.044,0.07,-0.067,-0.04,-0.04,0.038,0.038,0.026,0.026,0.039,0.039,-0.017,-0.013
-0.057,-0.057,0.165,0.033,0.033,0.188,0.188,0.265,0.217,-0.189,0.053,0.053,-0.36,-0.36,-0.037,-0.037,0.199,0.199,-0.226,0.049,0.092,0.092,-0.483,-0.483,-0.216,-0.216,-0.168,-0.168,0.065,0.161
0.011,0.011,0.02,-0.148,-0.148,0.295,0.295,-0.07,-0.107,0.21,0.021,0.021,-0.041,-0.041,0.178,0.178,0.014,0.014,0.005,-0.091,-0.019,-0.019,0.042,0.042,0.198,0.198,0.386,0.386,-0.135,0.007
0.09,0.09,0.108,0.074,0.074,0.13,0.13,0.071,-0.215,0.241,-0.064,-0.064,0.093,0.093,0.014,0.014,-0.053,-0.053,0.145,0.058,-0.163,-0.163,-0.253,-0.253,-0.044,-0.044,-0.146,-0.146,-0.383,-0.164
0.033,0.033,-0.312,-0.025,-0.025,-0.13,-0.13,-0.107,0.03,0.155,-0.157,-0.157,0.245,0.245,-0.057,-0.057,-0.009,-0.009,-0.156,0.21,-0.079,-0.079,0.027,0.027,-0.039,-0.039,0.217,0.217,-0.147,-0.025
-0.286,-0.286,0.068,-0.056,-0.056,-0.149,-0.149,0.043,-0.491,0.518,-0.264,-0.264,0.051,0.051,-0.009,-0.009,0.117,0.117,-0.013,-0.042,0.109,0.109,0.299,0.299,0.146,0.146,-0.011,-0.011,0.087,0.084
0.045,0.045,-0.146,0.262,0.262,-0.034,-0.034,-0.129,0.109,0.211,0.12,0.12,-0.225,-0.225,-0.023,-0.023,-0.182,-0.182,-0.108,0.228,-0.325,-0.325,-0.001,-0.001,0.196,0.196,-0.168,-0.168,-0.279,-0.263
0.043,0.043,0.074,0.146,0.146,0.116,0.116,-0.025,0.143,0.066,-0.095,-0.095,0.076,0.076,-0.025,-0.025,0.295,0.295,0.072,-0.096,0.195,0.195,-0.067,-0.067,-0.356,-0.356,0.192,0.192,0.248,0.164
-0.077,-0.077,0.084,0.198,0.198,-0.08,-0.08,0.152,-0.115,-0.058,0.095,0.095,-0.103,-0.103,-0.042,-0.042,0.07,0.07,0.027,-0.112,0.127,0.127,0.299,0.299,0.043,0.043,0.343,0.343,0.133,0.373
-0.043,-0.043,0.405,-0.101,-0.101,0.232,0.232,-0.093,-0.122,0.301,-0.052,-0.052,0.185,0.185,0.052,0.052,0.014,0.014,0.097,-0.115,0.01,0.01,-0.28,-0.28,0.034,0.034,-0.012,-0.012,-0.072,-0.092
-0.204,-0.204,-0.178,0.112,0.112,0.108,0.108,0.229,0.153,-0.165,0.139,0.139,0.119,0.119,-0.128,-0.128,-0.016,-0.016,-0.185,0.239,-0.082,-0.082,-0.011,-0.011,0.068,0.068,0.071,0.071,-0.108,-0.201
-0.397,-0.397,0.103,-0.134,-0.134,0.155,0.155,-0.593,-0.159,0.139,0.017,0.017,0.005,0.005,-0.027,-0.027,0.301,0.301,-0.057,-0.12,0.265,0.265,-0.077,-0.077,-0.035,-0.035,0.136,0.136,-0.073,-0.037
-0.043,-0.043,-0.129,0.007,0.007,0.075,0.075,-0.216,0.009,0.156,0.009,0.009,0.097,0.097,-0.079,-0.079,0.084,0.084,-0.215,0.477,-0.229,-0.229,0.217,0.217,0.024,0.024,0.014,0.014,0.109,0.212
0.032,0.032,0.097,0.077,0.077,-0.157,-0.157,0.043,0.133,0.124,0.012,0.012,-0.153,-0.153,0.009,0.009,-0.162,-0.162,-0.048,0.167,-0.215,-0.215,0.181,0.181,-0.178,-0.178,0.114,0.114,0.043,-0.029
-0.027,-0.027,-0.429,0.089,0.089,-0.019,-0.019,-0.092,-0.071,0.172,-0.23,-0.23,0.099,0.099,0.162,0.162,-0.048,-0.048,0.1,-0.07,-0.074,-0.074,-0.259,-0.259,-0.067,-0.067,-0.15,-0.15,0.215,0.094
-0.201,-0.201,-0.242,0.053,0.053,-0.239,-0.239,0.263,-0.102,-0.094,0.212,0.212,-0.039,-0.039,0.002,0.002,0.063,0.063,0.045,-0.15,0.087,0.087,-0.09,-0.09,0.132,0.132,0.031,0.031,0.009,0.165
-0.048,-0.048,0.06,0.367,0.367,0.016,0.016,-0.206,-0.015,-0.031,0.129,0.129,-0.121,-0.121,-0.374,-0.374,-0.2,-0.2,0.006,0.034,0.044,0.044,0.055,0.055,0.014,0.014,-0.096,-0.096,-0.181,-0.104
-0.167,-0.167,-0.295,-0.087,-0.087,-0.089,-0.089,-0.16,0.067,-0.042,0.054,0.054,0.044,0.044,-0.097,-0.097,0.172,0.172,0.047,-0.223,0.253,0.253,-0.013,-0.013,-0.076,-0.076,-0.044,-0.044,0.053,0.25
0.101,0.101,0.016,-0.006,-0.006,-0.057,-0.057,0.089,0.226,-0.115,0.229,0.229,-0.172,-0.172,0.107,0.107,-0.014,-0.014,0.359,-0.047,-0.112,-0.112,-0.249,-0.249,0.063,0.063,-0.277,-0.277,-0.028,-0.083
0.054,0.054,-0.172,-0.033,-0.033,0.008,0.008,0.131,0.14,0.002,0.357,0.357,-0.169,-0.169,0.048,0.048,-0.001,-0.001,-0.028,0.073,-0.124,-0.124,-0.093,-0.093,-0.145,-0.145,0.087,0.087,-0.187,-0.329
-0.2,-0.2,0.13,0.086,0.086,0.007,0.007,-0.011,0.171,-0.087,-0.19,-0.19,0.264,0.264,-0.048,-0.048,-0.245,-0.245,-0.042,0.307,-0.378,-0.378,-0.097,-0.097,0.134,0.134,-0.027,-0.027,-0.344,-0.328
0.043,0.043,-0.1,0.054,0.054,0.058,0.058,-0.055,-0.253,0.377,-0.099,-0.099,-0.027,-0.027,-0.065,-0.065,-0.141,-0.141,0.042,0.115,-0.122,-0.122,-0.089,-0.089,-0.04,-0.04,0.042,0.042,0.406,0.076
