0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.037,-0.037,0.0,-0.0,-0.057,0.057,0.0,0.0,0.0,0.0,-0.0,-0.039,0.039,0.0,0.0,0.0,0.0,0.0
-0.009,0.009,0.07,-0.07,-0.192,0.192,0.0,0.0,0.0,0.218,-0.218,-0.015,0.015,0.0,0.0,0.0,0.0,0.0
-0.012,0.012,0.133,-0.133,-0.06,0.06,0.0,0.0,0.0,-0.124,0.124,-0.136,0.136,0.0,0.0,0.0,0.0,0.0
-0.002,0.002,-0.033,0.033,-0.167,0.167,0.0,0.0,0.0,0.009,-0.009,-0.142,0.142,0.0,0.0,0.0,0.0,0.0
-0.024,0.024,-0.039,0.039,0.141,-0.141,0.0,0.0,0.0,-0.146,0.146,0.083,-0.083,0.0,0.0,0.0,0.0,0.0
-0.014,0.014,0.014,-0.014,-0.162,0.162,0.0,0.0,0.0,0.245,-0.245,0.033,-0.033,0.0,0.0,0.0,0.0,0.0
0.021,-0.021,-0.033,0.033,-0.026,0.026,0.0,0.0,0.0,-0.095,0.095,0.125,-0.125,0.0,0.0,0.0,0.0,0.0
-0.017,0.017,-0.096,0.096,-0.095,0.095,0.0,0.0,0.0,-0.305,0.305,0.118,-0.118,0.0,0.0,0.0,0.0,0.0
-0.047,0.047,0.131,-0.131,0.037,-0.037,0.0,0.0,0.0,-0.01,0.01,0.067,-0.067,0.0,0.0,0.0,0.0,0.0
0.015,-0.015,-0.004,0.004,-0.214,0.214,0.0,0.0,0.0,-0.06,0.06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.054,0.054,0.032,-0.032,0.253,-0.253,0.0,0.0,0.0,0.248,-0.248,-0.078,0.078,0.0,0.0,0.0,0.0,0.0
-0.014,0.014,0.164,-0.164,0.18,-0.18,0.0,0.0,0.0,-0.148,0.148,0.233,-0.233,0.0,0.0,0.0,0.0,0.0
-0.021,0.021,0.01,-0.01,-0.038,0.038,0.0,0.0,0.0,0.093,-0.093,0.075,-0.075,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.218,-0.218,-0.234,0.234,0.0,0.0,0.0,-0.083,0.083,0.052,-0.052,0.0,0.0,0.0,0.0,0.0
-0.023,0.023,0.043,-0.043,-0.02,0.02,0.0,0.0,0.0,-0.039,0.039,0.125,-0.125,0.0,0.0,0.0,0.0,0.0
0.053,-0.053,0.024,-0.024,-0.113,0.113,0.0,0.0,0.0,0.127,-0.127,0.038,-0.038,0.0,0.0,0.0,0.0,0.0
0.029,-0.029,0.164,-0.164,0.025,-0.025,0.0,0.0,0.0,0.009,-0.009,-0.082,0.082,0.0,0.0,0.0,0.0,0.0
0.014,-0.014,-0.002,0.002,0.0,-0.0,0.0,0.0,0.0,-0.175,0.175,0.082,-0.082,0.0,0.0,0.0,0.0,0.0
